名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
长水国际温泉大酒店,云南,昆明,昆明,0871,65926789,虹桥车市,东三环白沙路虹桥检测站旁,景点,温泉,102.77459,25.042221
七彩云南孔雀园,云南,昆明,呈贡区,0871,,呈贡区其他,洛羊街道安石公路12公里处,景点,公园/广场,102.845779,24.980593
玉龙潭温泉,云南,昆明,昆明,0871,,东川区,营盘段东50米,景点,温泉,103.164352,26.144955
大渔公园,云南,昆明,呈贡区,0871,,昆明南站/呈贡大学城,呈贡渔浦路怡和小区附近,景点,公园/广场,102.802696,24.828632
小人国主题公园,云南,昆明,昆明,0871,65709090,西山区,碧鸡镇黑荞母村,景点,主题乐园,102.618073,24.850691
林怡客栈,云南,昆明,安宁市,0871,137****1968;186****3545,温泉镇,温泉镇温泉小村12号,景点,温泉,102.446861,24.956381
滇池国际会展中心,云南,昆明,昆明,0871,4006228228,国际会展中心,六甲街道环湖东路,景点,展览馆,102.708702,24.943357
石林光大国际旅行社,云南,昆明,昆明,0871,,和谐世纪,霖雨路江东小康城,景点,旅行社,102.73477,25.09724
彝族风情园,云南,昆明,呈贡区,0871,,呈贡新区,晨光街41呈贡区人民医院对面,景点,更多景点/周边游,102.802133,24.890343
云南旅游百事通国际旅行社有限公司,云南,昆明,昆明,0871,180****4323,南亚第一城,前卫街道滇池路南亚风情第壹城C3-1F-05室,景点,旅行社,102.683708,25.00906
海天温泉,云南,昆明,昆明,0871,,官南大道,前景路同德锦江嘉园西北侧约30米,景点,温泉,102.714444,24.990345
金方森林温泉,云南,昆明,安宁市,0871,68631588;68632788,温泉镇,温泉镇龙溪路1号,景点,温泉,102.448601,24.95442
君豪温泉酒店,云南,昆明,昆明,0871,151****9690,小板桥,世纪城迎宾路1号,景点,温泉,102.765282,24.975679
星河温泉小镇,云南,昆明,寻甸回族彝族自治县,0871,62781333;62781777,寻甸回族彝族自治县其他,塘子镇星河温泉小镇,景点,温泉,103.253563,25.429739
白邑黑龙潭,云南,昆明,晋宁区,0871,,禄充风景区,白邑乡黑龙潭,景点,自然风光,102.792236,24.580286
环境国际旅行社有限公司,云南,昆明,昆明,0871,66061808,五一路,五一路兴杰大厦3层G号,景点,旅行社,102.704989,25.039749
彩云公园,云南,昆明,呈贡区,0871,,呈贡区其他,彩云中路西150米,景点,公园/广场,102.784081,24.908942
海岸城龙斗壹号营销中心,云南,昆明,呈贡区,0871,63968888,呈贡新区,兴呈路龙斗壹号·海岸城,景点,展览馆,102.800907,24.879398
春晖故里,云南,昆明,昆明,0871,,丰宁小区,茭菱路与近华浦路的交叉口处,景点,古村古镇,102.675056,25.04915
滇池卫城蓝调公园,云南,昆明,昆明,0871,,海埂,滇池卫城蓝湾,景点,公园/广场,102.680206,24.96817
日新商业街,云南,昆明,昆明,0871,,官南大道,海明路与双桥路交叉口东南方向90米,景点,观光街区,102.738579,25.000584
金色年华商业印象街,云南,昆明,昆明,0871,65618271,凤凰新村,白云路金色年华北京路广场,景点,步行街,102.724922,25.066238
景丰生态园庄,云南,昆明,昆明,0871,,官渡区,环湖东路回龙村前行300米,景点,动植物园,102.74841,24.908692
箱子公园-清真伊福园,云南,昆明,昆明,0871,182****4829,官南大道,箱子公园B-41至43,景点,公园/广场,102.726784,24.983492
昆明柏联SPA温泉酒店,云南,昆明,宜良县,0871,68884999,阳宗海度假区,汤池镇施家嘴阳宗海旅游度假区柏联SPA温泉度假村内,景点,温泉,103.005855,24.956517
昆明红嘉农业种植,云南,昆明,安宁市,0871,156****9757,安宁市其他,金方社区思邑村昆钢后山上,景点,旅行社,102.49283,24.865155
凤顺石蚌生态园,云南,昆明,昆明,0871,138****9708,富民县其他,瓦恭社区,景点,动植物园,102.603767,25.289648
云南爱游国际旅行社,云南,昆明,昆明,0871,180****9647,寺瓦路,寺瓦路8188号花之城,景点,旅行社,102.789671,25.054131
万福温泉度假酒店,云南,昆明,宜良县,0871,67678128,汤池镇,汤池镇万福温泉度假酒店,景点,温泉,103.042747,24.958082
云南康馨国际旅行社,云南,昆明,昆明,0871,130****2765,昆明站,吴井路32号百富琪商业广场,景点,旅行社,102.726225,25.025415
云南环游商务国旅,云南,昆明,昆明,0871,138****9279,昆明站,太和街道吴井路182号百富琪商业大厦30楼,景点,旅行社,102.726666,25.026586
森林泉区,云南,昆明,宜良县,0871,,阳宗海度假区,阳宗海柏联度假胜地柏联SPA温泉度假酒店,景点,温泉,103.005264,24.955736
观海泉区,云南,昆明,宜良县,0871,,阳宗海度假区,阳宗海柏联度假胜地柏联SPA温泉度假酒店,景点,景点/周边游,103.005264,24.955732
昆明湖景酒店·温泉,云南,昆明,昆明,0871,64317666,滇池,湖滨路39号湖景酒店,景点,温泉,102.671066,24.96032
昆明鑫益豪生温泉度假酒店,云南,昆明,安宁市,0871,,温泉镇,沿川北路,景点,温泉,102.428879,24.959341
北大门商业街,云南,昆明,昆明,0871,65708288,小菜园,联盟街道金忠巷与金洲北路交叉口西100米,景点,步行街,102.718521,25.062183
俊发·风华商业街,云南,昆明,呈贡区,0871,,呈贡新区,碧潭街与双谭路交叉口东北方向50米,景点,步行街,102.851288,24.89419
龙成老街,云南,昆明,呈贡区,0871,,呈贡新区,龙城镇古银路77号旁,景点,观光街区,102.802101,24.88954
中城广场,云南,昆明,昆明,0871,,昆明站,永平路8号,景点,公园/广场,102.723839,25.019047
百瑞恒康,云南,昆明,昆明,0871,,董家湾,董家湾春城明珠南门,景点,景点/周边游,102.73735,25.035452
年安商务旅行,云南,昆明,昆明,0871,63384425,人民东路,民航路185号,景点,旅行社,102.736474,25.023823
旅游商务国际旅行社,云南,昆明,昆明,0871,67265336,十里长街,日新东路234号佳馨园小区6-2-401号,景点,旅行社,102.707965,24.998437
康辉旅游,云南,昆明,昆明,0871,4006590640,金泉小区,颐华路与二环北路辅路交叉口北,景点,旅行社,102.721348,25.074576
石林喀斯特地质博物馆,云南,昆明,石林彝族自治县,0871,67716666,石林风景区,石林风景区北侧,景点,博物馆,103.325645,24.825357
升庵祠,云南,昆明,昆明,0871,,西山森林公园,西山风景名胜区升庵祠,景点,宗教,102.62471,24.981161
和摩寨,云南,昆明,石林彝族自治县,0871,,乃古石林,风景区镇和摩寨村,景点,自然景观,103.349571,24.892092
福鑫堂温泉,云南,昆明,昆明,0871,,经开区,彩云北路和鸣泉路交叉口旁,景点,温泉,102.767929,24.998009
山神庙峰,云南,昆明,石林彝族自治县,0871,,石林彝族自治县其他,北大村,景点,宗教,103.347694,24.940384
滇海古渡,云南,昆明,晋宁区,0871,,七彩云南欢乐世界,环湖南路滇池南岸,景点,更多景点/周边游,102.743645,24.774372
钱王街,云南,昆明,昆明,0871,,南屏步行街,正义坊钱王街,景点,宗教,102.709213,25.040375
宝中旅游全国连锁机构,云南,昆明,昆明,0871,,西坝,安康路165号附近,景点,旅行社,102.694668,25.027937
旅游百事通国际旅行社,云南,昆明,昆明,0871,66266266,南坝/豆腐营,银海领域10-07,景点,旅行社,102.72721,25.01143
康辉永辉旅行社有限公司,云南,昆明,昆明,0871,,北教场,长城小区内,景点,旅行社,102.70034,25.06899
康辉永辉旅行社公司创意英国门市部,云南,昆明,昆明,0871,,丰宁小区,泰晤士大道34,景点,旅行社,102.683951,25.051991
旅游百事通国际旅行社,云南,昆明,昆明,0871,189****0768,西山区,红塔东路滇池卫城铂睿2-5号,景点,旅行社,102.686551,24.965541
风光国际旅游公司万景门市,云南,昆明,昆明,0871,,新亚洲体育城,星耀路304,景点,旅行社,102.764131,24.951961
康辉永辉旅行社公司,云南,昆明,昆明,0871,,南屏步行街,正义路近日公园省人防地道7号,景点,旅行社,102.709649,25.03621
旅游百事通国际旅行社,云南,昆明,昆明,0871,,同德昆明广场,实力·北岸商26,景点,旅行社,102.716337,25.071317
宝中旅游,云南,昆明,昆明,0871,,黄土坡,新宏巷39附近,景点,旅行社,102.671851,25.057442
康辉永辉旅行社有限公司,云南,昆明,昆明,0871,,翠湖公园,翠湖南路152号如家隔壁,景点,旅行社,102.699044,25.044604
东湖新天地城市文化中心,云南,昆明,安宁市,0871,,安宁市其他,东湖第一城·东湖新苑一期,景点,展览馆,102.465115,24.919455
云南海外国际旅行社,云南,昆明,昆明,0871,,嘉年华购物广场,小康大道23号,景点,旅行社,102.731666,25.096876
康辉旅游,云南,昆明,昆明,0871,135****0706,西山区,中滩街64号,景点,旅行社,102.609651,24.783681
风光国际旅游公司,云南,昆明,昆明,0871,,圆通山,翠明园17号,景点,旅行社,102.7058,25.05257
海外国旅,云南,昆明,昆明,0871,,翠湖公园,东风西路241号,景点,旅行社,102.69716,25.04607
太阳寨自然风景区游客服务中心,云南,昆明,安宁市,0871,,安宁市其他,一法公路,景点,公园/广场,102.332092,24.537411
缤纷世纪旅游,云南,昆明,昆明,0871,,人民东路,曙光东区朝晖巷,景点,旅行社,102.74376,25.03415
中北国际旅行社,云南,昆明,昆明,0871,,黄土坡,长虹路52号附1号,景点,旅行社,102.68099,25.06285
中北国际旅行社有限公司,云南,昆明,昆明,0871,,一二一大街,东风西路395号-2号,景点,旅行社,102.695543,25.05278
中国国旅,云南,昆明,昆明,0871,,云南映象,穿金路148号,景点,旅行社,102.753429,25.080369
旅游百事通国际旅行社,云南,昆明,昆明,0871,,官渡区,万泰小区铭泰苑商铺1-11号,景点,旅行社,102.754108,25.031178
旅游百事通国际旅行社,云南,昆明,昆明,0871,,金星小区,锦悦四季6-19,景点,旅行社,102.732157,25.062913
康辉永辉旅行社,云南,昆明,石林彝族自治县,0871,,县城,石林南路81号,景点,旅行社,103.273005,24.751555
东美航空旅游公司,云南,昆明,昆明,0871,,岔街,环城南路39号泰丽国际酒店B座1楼,景点,旅行社,102.732422,25.03004
旅游百事通国际旅行社北教场门市部,云南,昆明,昆明,0871,,北教场,长城小区14栋,景点,旅行社,102.700106,25.071497
中北国旅,云南,昆明,昆明,0871,,长水机场,沪瑞线昆明第十七中学西南侧约160米,景点,旅行社,102.88039,25.047267
风光国际旅游公司万象城门市,云南,昆明,昆明,0871,,新迎小区,益新万象城2幢1楼,景点,旅行社,102.732207,25.043457
雄业旅行社,云南,昆明,昆明,0871,,人民东路,北京路907雄业大酒店1楼,景点,旅行社,102.72009,25.05446
旅游百事通国际旅行社,云南,昆明,昆明,0871,,小花园,螺峰街大梅园巷18号,景点,旅行社,102.709748,25.049256
旅游百事通国际旅行社,云南,昆明,昆明,0871,,官渡区,昌宏路9号附近,景点,旅行社,102.781372,24.998542
风光国际旅游有限责任公司,云南,昆明,昆明,0871,,黄土坡,海源北路100号,景点,旅行社,102.662127,25.065727
旅游百事通国际旅行社公司,云南,昆明,昆明,0871,65422738,黄土坡,虹山新村长虹路51号a幢,景点,旅行社,102.680012,25.062702
风情国旅,云南,昆明,安宁市,0871,,金色时代广场,金沙小区95号,景点,旅行社,102.467421,24.913961
久源旅行社,云南,昆明,昆明,0871,,西坝,安康路,景点,旅行社,102.70012,25.02857
缤纷世纪旅游,云南,昆明,昆明,0871,,新亚洲体育城,星都国际总部基地62栋1层,景点,旅行社,102.76705,24.95277
康辉旅永辉旅行社公司,云南,昆明,昆明,0871,158****4624,新亚洲体育城,万景花园D8幢商铺D8-18号,景点,旅行社,102.766794,24.949244
旅游百事通国际旅行社,云南,昆明,昆明,0871,,樱花语幸福广场,广福路银海樱花语A4-03-S05,景点,旅行社,102.746458,24.957363
光大旅行社,云南,昆明,石林彝族自治县,0871,,县城,南苑小区38号,景点,旅行社,103.270587,24.75122
云南世博国际旅行社,云南,昆明,嵩明县,0871,,嵩明县其他,嵩阳街道万年花城商网78号,景点,旅行社,103.044322,25.331062
金泉旅行社,云南,昆明,昆明,0871,,人民东路,人民东路95号金泉大酒店1楼,景点,旅行社,102.72321,25.04244
宝中旅游全国连锁机构,云南,昆明,昆明,0871,63125528,云南映象,碧澄心屿商铺1-4室,景点,旅行社,102.750159,25.077149
汇航国际旅行社公司,云南,昆明,昆明,0871,,官南大道,福兴路90号,景点,旅行社,102.7251,25.00519
永畅旅行社,云南,昆明,昆明,0871,65300853,翠湖公园,翠湖南路144号,景点,旅行社,102.699243,25.044643
石林光大旅行社,云南,昆明,宜良县,0871,,宜良县其他,起春路,景点,旅行社,103.150915,24.911612
上海航空假期旅行社公司,云南,昆明,昆明,0871,,关上,春城路昆明国际会展中心写字楼1层107/108,景点,旅行社,102.72969,25.01099
康辉永辉旅行社公司,云南,昆明,昆明,0871,,月牙塘,龙康路29号附近,景点,旅行社,102.725883,25.091898
旅游百事通国际旅行社,云南,昆明,昆明,0871,,江东花园/江东花城,东寺街54附近,景点,旅行社,102.740242,25.089781
中青国际旅行社,云南,昆明,昆明,0871,,人民东路,春城路219号东航投资大厦905A,景点,旅行社,102.726601,25.021751
兴华旅行社,云南,昆明,昆明,0871,64316827,滇池,福海街道怡景路3号昆明兴华国际度假酒店综合楼,景点,旅行社,102.657206,24.975896
国立西南联合大学旧址,云南,昆明,昆明,0871,,一二一大街,一二一大街298号云南师范大学本部,景点,古代遗迹,102.697258,25.056358
誉达国际旅行社,云南,昆明,昆明,0871,65522147,人民东路,吴井路兴杰现代城B座703室,景点,旅行社,102.726217,25.027017
官渡区博物馆,云南,昆明,昆明,0871,67173527,关上,关上森林公园,景点,博物馆,102.750542,25.008947
七彩云南风景区,云南,昆明,呈贡区,0871,,昆明南站/呈贡大学城,呈贡县安石公路12公里处,景点,自然风光,102.866119,24.865618
马家大院,云南,昆明,昆明,0871,137****5455,南屏步行街,钱王街4号,景点,历史建筑,102.709137,25.038437
梦蓝国际潜水俱乐部,云南,昆明,昆明,0871,138****5599,大观楼,西园南路融城优郡B3栋1305,景点,潜水,102.694824,25.021584
明熙森林温泉,云南,昆明,富民县,0871,68832599;68832618,富民县其他,完家村明熙温泉度假山庄,景点,温泉,102.565353,25.209801
东川森林公园,云南,昆明,昆明,0871,,东川区,铜都街道,景点,森林公园,103.210182,26.100494
皎平渡,云南,昆明,禄劝彝族苗族自治县,0871,,禄劝彝族苗族自治县其他,皎平村,景点,人文古迹,102.417137,26.266794
石林光大国际旅行社有限公司,云南,昆明,石林彝族自治县,0871,,石林风景区,石林风景区大门旁,景点,旅行社,103.319765,24.810455
昆明康辉永辉旅行社,云南,昆明,宜良县,0871,65106666;133****4568,宜良县中心城区,起春路九乡鸭湖春华苑商铺07号,景点,旅行社,103.15425,24.918362
姐妹花旅行馆,云南,昆明,昆明,0871,,昆明站,三叶饭店511室,景点,旅行社,102.721674,25.019104
万城阿诗玛小镇,云南,昆明,石林彝族自治县,0871,,县城,石林中路中段,景点,现代小镇,103.286621,24.775272
旅游百事通,云南,昆明,宜良县,0871,,宜良县中心城区,东环路乡鸭湖大门口斜对面,景点,旅行社,103.15634,24.915714
