名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
洋行清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,6266808,新疆大学,胜利路143号,景点,宗教,87.61528,43.776043
石化公园,新疆,乌鲁木齐,乌鲁木齐,0901,2052600,米东区,大庆路和中盛街交口旁,景点,公园/广场,87.701202,43.956379
新疆古生态园汗血马基地,新疆,乌鲁木齐,乌鲁木齐,0901,3819369;3631358,小西沟,昆明路158号野马国际大厦停车场2号观光电梯4楼新疆古生态园,景点,自然保护区,87.576736,43.854073
米东区人民公园,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区中心城区,古牧地镇古牧地西路353号,景点,城市公园,87.642899,43.968182
雪隐山居,新疆,乌鲁木齐,乌鲁木齐县,0901,138****9555,乌鲁木齐县其他,水西沟方家庄197号农家乐,景点,更多景点/周边游,87.50148,43.489311
何家庄旅游渡假村,新疆,乌鲁木齐,乌鲁木齐,0901,7616666,水磨沟区,鸿昌路258号,景点,旅行社,87.657239,43.889569
和阗街清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,3866555,奇台路,和田一街15号,景点,宗教,87.604263,43.787907
炉院街清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,8347777,仓房沟,炉院东街29号,景点,宗教,87.595284,43.775616
南梁坡清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,2012177,西北路,南昌路93号,景点,宗教,87.583191,43.807812
沙依巴克清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,3883333,黄河路,和田二街48号,景点,宗教,87.605188,43.784678
沙依布拉克寺,新疆,乌鲁木齐,乌鲁木齐,0901,6550000,奇台路,黄河路231号,景点,宗教,87.600418,43.786697
新疆科技馆,新疆,乌鲁木齐,乌鲁木齐,0901,6386167,阿勒泰路,新医路686号,景点,科技馆,87.577759,43.834038
八户梁街清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,7997897,延安路,八户梁街159号,景点,宗教,87.621597,43.772812
八户梁清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,8459388,延安路,大湾南路181号,景点,宗教,87.63166,43.759293
和田玉博物馆,新疆,乌鲁木齐,乌鲁木齐,0901,4508482,长江路,黑龙江路327号,景点,博物馆,87.591072,43.795258
天彩中国彩棉科技园,新疆,乌鲁木齐,乌鲁木齐,0901,3973612,新市区,地窝堡乡乌昌路2538号,景点,博物馆,87.432416,43.934616
黑山头寺,新疆,乌鲁木齐,乌鲁木齐,0901,8825468,阿勒泰路,阿勒泰路1333号,景点,宗教,87.552559,43.858978
博物馆文物交流服务中心,新疆,乌鲁木齐,乌鲁木齐,0901,3651799,西北路,西北路691号博物馆小区门口,景点,博物馆,87.585984,43.818184
鲤鱼山清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,小西沟,府友巷14号,景点,宗教,87.57769,43.845058
陕西老坊寺,新疆,乌鲁木齐,乌鲁木齐,0901,8189190,文化路,新市路44号,景点,宗教,87.616776,43.786987
东坊大寺,新疆,乌鲁木齐,乌鲁木齐,0901,8131080,文化路,新市路181号,景点,宗教,87.621635,43.78751
喀什路独好游园,新疆,乌鲁木齐,乌鲁木齐,0901,2036777,粮校,喀什东路266号,景点,更多景点/周边游,87.595413,43.902977
太原路清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,6918668,喀什西路,太原北路708号,景点,宗教,87.536217,43.888756
小东沟清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,4658111,头屯河区,同盛街北八巷1号,景点,宗教,87.376801,44.016371
老满城西关清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,6116299,克拉玛依西路,永乐四巷与西环中路交叉口西50米,景点,宗教,87.561191,43.812959
青少年科技中心,新疆,乌鲁木齐,乌鲁木齐,0901,8822999,阿勒泰路,北京南路2-4号科技大厦3楼,景点,科技馆,87.575645,43.839745
新城公园,新疆,乌鲁木齐,乌鲁木齐,0901,7804604,二宫体育馆,北京北路19号,景点,公园/广场,87.544868,43.887215
石人沟石碟谷风情园,新疆,乌鲁木齐,乌鲁木齐,0901,6868078,达坂城区,石仁子村一队石人子沟中路石人沟石碟谷风情园,景点,更多景点/周边游,87.788261,43.821423
新疆国际会展中心,新疆,乌鲁木齐,乌鲁木齐,0901,4612703,七道湾,红光山路3号,景点,展览馆,87.620766,43.878544
维斯特欢乐城,新疆,乌鲁木齐,乌鲁木齐,0901,4886088,七道湾,温泉西路4号,景点,温泉,87.672516,43.840908
二宫清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,3691377,北京南路,锦苑四巷17号,景点,宗教,87.57029,43.863583
固原清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,6021128,新疆民俗街,固原一巷60号,景点,宗教,87.622292,43.78336
撒拉寺,新疆,乌鲁木齐,乌鲁木齐,0901,3227889,新疆民俗街,撒拉寺巷27号,景点,宗教,87.619789,43.782429
小西沟大寺,新疆,乌鲁木齐,乌鲁木齐,0901,135****5245,阿勒泰路,青城巷573号,景点,宗教,87.562637,43.852093
高家庄清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,2181628,温泉路,温泉西路356号,景点,宗教,87.648186,43.834106
西大桥清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,8212658,揽秀园西街,西虹西路145号,景点,宗教,87.593033,43.810204
红山清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,7667777,新民路,红山路北3巷32号,景点,宗教,87.613914,43.806778
仓房沟清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,2818700,仓房沟,水泥厂街南四巷15号,景点,宗教,87.581795,43.754063
南湖清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,7660999,南湖东路,南湖东路北五巷97号,景点,宗教,87.625549,43.831985
