名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
中国旅行社,广东,东莞,东莞,0769,83334888,中元街,朝阳一街101-103号附近,景点,旅行社,113.990857,22.969987
寮厦天后古庙,广东,东莞,东莞,0769,,寮夏/河田,寮厦村前路43号,景点,宗教,113.677147,22.938374
玉虚宫,广东,东莞,东莞,0769,,北栅,西坊路64号,景点,历史建筑,113.71434,22.836342
盘古庙,广东,东莞,东莞,0769,,荔香湿地公园,大朗镇盆古庙街126号,景点,宗教,113.950485,22.927509
精英寺,广东,东莞,东莞,0769,,梅塘田心,马庙街华诚生活园南侧约280米,景点,宗教,113.973564,22.827129
广之旅,广东,东莞,东莞,0769,22334455;23034573,东纵路,东城大道135号都市e站商务写字楼1301室,景点,旅行社,113.767018,23.032172
真人公园,广东,东莞,东莞,0769,,虎门镇,白沙广场路,景点,公园/广场,113.6689,22.857077
佛岭郊野乐园,广东,东莞,东莞,0769,83217200,理工城市学院,佛岭郊野乐园附近,景点,水上乐园,113.83326,22.963719
树田文化广场,广东,东莞,东莞,0769,,虎门镇,树田路南侧,景点,公园/广场,113.747169,22.815552
东江纵队第三大队第一支队指挥部旧址,广东,东莞,东莞,0769,,高埗镇中心城区,高埗大道中低涌裕元生活区北50米,景点,古代遗迹,113.726341,23.092464
凤大村文化活动中心,广东,东莞,东坑镇,0769,,东坑镇中心城区,凤大街83号,景点,展览馆,113.94278,22.998552
南城广场,广东,东莞,东莞,0769,81162448,道滘镇中心城区,沿江中路15号,景点,广场,113.666237,22.990273
东莞中旅,广东,东莞,东莞,0769,85124188,博美,人民北路517号,景点,旅行社,113.67649,22.82702
凤凰公园,广东,东莞,东坑镇,0769,,东坑镇,凤凰路2号附近,景点,公园/广场,113.934298,22.976826
香市公园,广东,东莞,东莞,0769,83529066,理工城市学院,中学附近,景点,公园/广场,113.859825,22.995096
火炼树灯光夜市,广东,东莞,东莞,0769,,景湖春天/火炼树,金翠路,景点,夜市,113.76252,23.005659
杨氏宗祠,广东,东莞,茶山镇,0769,,茶山镇,上周塘村,景点,宗教,113.892592,23.044502
潢涌黎氏大宗祠,广东,东莞,东莞,0769,,中堂镇,潢涌敦厚坊大街,景点,宗教,113.736931,23.120141
百汇女人街,广东,东莞,石碣镇,0769,81816888,石碣镇中心城区,百汇中央广场B区2楼,景点,步行街,113.829796,23.108879
谭公庙,广东,东莞,东莞,0769,,谢岗镇,黎村村崖山森林公园附近,景点,宗教,114.208054,22.969469
东莞市学校少年宫,广东,东莞,麻涌镇,0769,,麻涌镇中心城区,新太路东50米,景点,展览馆,113.591362,23.05608
鹰岭公园,广东,东莞,东坑镇,0769,,东坑镇中心城区,东坑镇骏发三路106号后面,景点,公园/广场,113.931602,22.998211
丰行旅行社,广东,东莞,东莞,0769,85999309,厚街大润发,厚街社区厚街大道万科城市广场F1层,景点,旅行社,113.665567,22.939145
新联公园,广东,东莞,东莞,0769,,虎门镇,虎门镇新联村七巷,景点,公园/广场,113.691158,22.857281
业氏宗祠,广东,东莞,东莞,0769,,赤岭公园,赤岭大围路附近,景点,宗教,113.693391,22.968156
金沙广场,广东,东莞,东莞,0769,,振安路,振安中路,景点,广场,113.76767,22.779181
雕塑公园,广东,东莞,东莞,0769,,东城街道,虎英郊野公园雕塑园,景点,公园/广场,113.796867,23.009693
谢氏宗祠,广东,东莞,石排镇,0769,,石排镇,康王路,景点,宗教,113.925168,23.098288
陈氏宗祠,广东,东莞,东莞,0769,,袁屋边,阜东路68号,景点,宗教,113.718819,22.990589
舍人庙,广东,东莞,东坑镇,0769,,东坑镇中心城区,东兴中路463号,景点,宗教,113.932877,23.007645
文化体育公园,广东,东莞,麻涌镇,0769,83305822,麻涌镇中心城区,创兴四路与麻涌大道交叉口东南100米,景点,文化公园,113.580231,23.043402
龙仙公园,广东,东莞,东莞,0769,,天一城,樟深路北73号,景点,公园/广场,114.072128,22.909903
理文公园,广东,东莞,东莞,0769,,高埗镇中心城区,沿江南路与振兴南路交口处附近,景点,公园/广场,113.727989,23.067322
南栅象山公园,广东,东莞,东莞,0769,85562698,南栅,富民路,景点,公园/广场,113.69561,22.784279
荔香湿地公园,广东,东莞,东莞,0769,,荔香湿地公园,大朗镇深华路248号附近,景点,更多景点/周边游,113.953972,22.923809
塘尾村古建筑群,广东,东莞,石排镇,0769,,石排镇,镇四巷1号,景点,古村古镇,113.925041,23.080509
福隆古塔公园,广东,东莞,石排镇,0769,,福隆文化广场,石排大道东,景点,公园/广场,113.970406,23.076269
石碣文化广场,广东,东莞,石碣镇,0769,,石碣镇中心城区,新风中路与百花路交叉口西北150米,景点,广场,113.80954,23.097887
蚝岗民俗文物馆,广东,东莞,东莞,0769,22493007,蚝岗,蚝岗村莞太路蚝岗牌坊内,景点,博物馆,113.744102,23.028412
西班牙风情商业街,广东,东莞,东莞,0769,,常平镇,东站路与环常南路交叉路口往西北约50米（蔚蓝城邦）,景点,观光街区,114.045085,22.95791
飞天商旅,广东,东莞,东莞,0769,83911114,中元街,振兴路工贸大厦一楼9号,景点,旅行社,113.992391,22.972671
石水口公园,广东,东莞,东莞,0769,,桥光大道,莲湖路石水口段8号附近,景点,公园/广场,114.079765,22.996914
松湖花海,广东,东莞,东莞,0769,,松山湖,大朗镇环湖路松山湖莞美学校对面,景点,植物园,113.871925,22.877905
领居公园,广东,东莞,东莞,0769,,大岭山镇中心城区,大岭山镇金印路,景点,公园/广场,113.834587,22.904799
古屋村文化中心,广东,东莞,东莞,0769,,共联商业街/汽车总站,古屋邨东一区九巷古屋村办公楼,景点,展览馆,113.709579,23.033564
詹氏宗祠,广东,东莞,东莞,0769,,下坝坊,下坝坊29号,景点,宗教,113.733109,23.02597
观音宫,广东,东莞,东莞,0769,,凫山/汽车客运站,寮东路福龙综合市场西南侧约50米,景点,宗教,113.910257,22.994327
三清师祖庙,广东,东莞,东莞,0769,,华南摩尔,金曲路3号附近,景点,宗教,113.736168,23.041908
翟氏宗祠,广东,东莞,东莞,0769,,学院路/罗沙,罗村路28号,景点,宗教,113.765358,23.041922
蒲芦山公园,广东,东莞,东莞,0769,,大宁,大宁港华门诊部附近,景点,公园/广场,113.727127,22.810366
朝红轩红木艺术馆,广东,东莞,东莞,0769,,水濂山,红棉路,景点,美术馆,113.755611,22.933332
樟木头文化活动中心,广东,东莞,东莞,0769,,樟木头镇,怡安街与新兴街交叉口东北50米,景点,展览馆,114.071114,22.905544
龙凤山庄影视度假村,广东,东莞,东莞,0769,87562288;4000018887,龙凤山庄,嘉辉中路59号,景点,影视基地,114.190903,22.713936
瀚捷商旅服务,广东,东莞,东莞,0769,138****2863,厚街大润发,康乐南路新城88商业街A1-016商铺,景点,旅行社,113.65819,22.921752
都去旅行网,广东,东莞,东莞,0769,180****8164,旗峰广场,旗峰路162号中侨大厦,景点,旅行社,113.761894,23.029905
东莞市博旅信息技术有限公司,广东,东莞,东莞,0769,4001181166,景湖湾畔/新基,周溪上和坊仁厚路83号一楼102室,景点,旅行社,113.721969,22.997146
国旅营业部,广东,东莞,东莞,0769,,花园街/时代城,花园新街,景点,旅行社,114.101231,22.817657
东莞中旅,广东,东莞,东莞,0769,83334868,中元街,振兴三街,景点,旅行社,113.990794,22.969974
中旅,广东,东莞,东莞,0769,,黄江镇,黄江大道,景点,旅行社,113.985679,22.867319
东莞丰行旅行社,广东,东莞,东莞,0769,81513377,黄河时装城,太沙路149号怡富大夏,景点,旅行社,113.67311,22.815763
斑马噜噜,广东,东莞,东莞,0769,87711333,天一城,樟木头镇西城路11号天一城购物中心5楼,景点,更多景点/周边游,114.064865,22.910435
水濂山百鸟园,广东,东莞,东莞,0769,22678983,南城街道,红棉路水濂山欢乐世界东50米,景点,动物园,113.758584,22.934064
寮步香市古镇休闲景区,广东,东莞,东莞,0769,,寮步镇中心城区,香市古镇,景点,古村古镇,113.890381,22.994392
东坑观音庙,广东,东莞,东坑镇,0769,,东坑镇中心城区,凤大街61号,景点,宗教,113.942551,22.999249
腾龙国旅,广东,东莞,东莞,0769,85899808,厚街镇,新塘园新一路11号,景点,旅行社,113.660187,22.909377
君地庙,广东,东莞,东坑镇,0769,,东坑镇中心城区,东坑新墙路3号,景点,宗教,113.949081,22.982092
东坑镇文化广电服务中心,广东,东莞,东坑镇,0769,83381107,东坑镇中心城区,骏发二路世纪广场东南侧约40米,景点,展览馆,113.936188,22.994238
霞边公园,广东,东莞,东莞,0769,,汽车客运东站,寰城中路,景点,公园/广场,113.840202,23.009851
南阳公祠,广东,东莞,东莞,0769,,汽车客运东站,大围一街27号,景点,宗教,113.839569,23.010122
宝山社区广场,广东,东莞,东莞,0769,,黄江大道,黄江镇宝灵四街与拥军二路交叉口南50米,景点,公园/广场,114.015236,22.908873
石碣北帝庙,广东,东莞,石碣镇,0769,,石碣镇中心城区,西南路141号,景点,宗教,113.821442,23.116514
常春公园,广东,东莞,东莞,0769,,百花时代,木棆路木棆公园,景点,公园/广场,113.998878,22.981291
大朗展览馆,广东,东莞,东莞,0769,,长盛广场,大朗镇人和路2号,景点,展览馆,113.943901,22.938211
大庙,广东,东莞,东莞,0769,,石碣镇中心城区,龙兴路大洲新村东南侧,景点,宗教,113.836317,23.111238
大宁村史馆,广东,东莞,东莞,0769,,大宁,大宁广场路3东南方向30米,景点,展览馆,113.722656,22.813932
东风社区文化广场,广东,东莞,东莞,0769,,虎门镇,东风社区东安路1号金裕大厦,景点,公园/广场,113.68795,22.796377
东莞婚礼博物馆,广东,东莞,东莞,0769,22689288,东城街道,振兴路810号,景点,博物馆,113.803651,23.052031
东莞市规划展览馆,广东,东莞,东莞,0769,28331318,旗峰广场,东城街道旗峰路315号（黄旗广场对面）,景点,陈列馆,113.766006,23.021057
渡头古庙,广东,东莞,石排镇,0769,,石排镇中心城区,太和路与里仁路交叉路口南侧,景点,宗教,113.938606,23.078899
高埗镇文化广场,广东,东莞,东莞,0769,,高埗镇中心城区,高埗大道南168号,景点,公园/广场,113.727798,23.08522
官仓凤山古庙,广东,东莞,东莞,0769,,樟木头人民医院,振昌路19号附近,景点,宗教,114.096832,22.914307
合益商业街,广东,东莞,东莞,0769,135****3411,厚街镇,溪头大道13号,景点,观光街区,113.66335,22.891799
洪梅文化体育广场,广东,东莞,东莞,0769,,洪梅镇中心城区,桥东路34号,景点,广场,113.613556,22.98947
黄泗围公园,广东,东莞,石碣镇,0769,,石碣镇,潢泗围社区华丰路15号,景点,公园/广场,113.824031,23.120926
汇美油画廊,广东,东莞,东莞,0769,138****5961,袁屋边,艺展路29号艺展中心D610-611室,景点,美术馆,113.72332,22.988058
金茂文化广场,广东,东莞,茶山镇,0769,,镇中心/怡华北路,富康楼c栋,景点,公园/广场,113.894234,23.059816
井巷文化广场,广东,东莞,东莞,0769,,理工城市学院,沿新一街与福民路交叉口西南50米,景点,公园/广场,113.837898,22.988234
桔洲文化购物中心服装街,广东,东莞,石碣镇,0769,86320079,石碣镇中心城区,桔洲第三工业区兴华路4号,景点,展览馆,113.800133,23.108702
荔湾商业街,广东,东莞,东莞,0769,,金朗中路,富源街与金丽路交叉口西50米,景点,步行街,113.941277,22.944115
刘屋巷文化广场,广东,东莞,东莞,0769,,寮步镇,正义街-刘屋巷,景点,公园/广场,113.859772,22.966881
卢屋公园,广东,东莞,东莞,0769,,虎门镇,沙塘路与向西黄泥岗路交叉口北100米,景点,公园/广场,113.688416,22.824842
麻四村文化广场,广东,东莞,麻涌镇,0769,,麻涌镇中心城区,沿河东街38号东北方向160米,景点,公园/广场,113.573853,23.043364
猫山公园,广东,东莞,东莞,0769,,振安路,猫山路,景点,公园/广场,113.765263,22.77274
七夕公园,广东,东莞,东莞,0769,,望牛墩镇中心城区,望联村下九坊新村4巷1号,景点,公园/广场,113.646639,23.049946
桥头广场,广东,东莞,东莞,0769,,厚街镇,莞太路,景点,广场,113.663277,22.920286
沙田水文化展览馆,广东,东莞,沙田镇,0769,,沙田镇中心城区,庄士路,景点,展览馆,113.612823,22.916548
水平文化广场,广东,东莞,东莞,0769,,水平广场,荔乡东路1号,景点,公园/广场,113.917732,22.876839
松木山广场,广东,东莞,东莞,0769,,水平广场,喜庆路与松棉路交叉口西南50米,景点,广场,113.912025,22.897581
田新文化广场,广东,东莞,东莞,0769,,广隆百货,文明路-号,景点,公园/广场,114.083046,23.015743
午马坊,广东,东莞,东莞,0769,,西城楼/文化广场,迈豪街10号,景点,更多景点/周边游,113.75396,23.042055
西城休闲文化广场,广东,东莞,东莞,0769,,樟木头镇,莞樟西路123号,景点,公园/广场,114.07151,22.90596
西南公园,广东,东莞,石碣镇,0769,,石碣镇,X238与西南三街交叉口东南方向170米,景点,公园/广场,113.829666,23.115246
下漕文化广场,广东,东莞,东莞,0769,,望牛墩镇,望洪路65号东南方向60米,景点,公园/广场,113.630348,23.015045
香慧寺,广东,东莞,东莞,0769,186****6897,寮步镇中心城区,祥富路沉香文化博物馆旁,景点,宗教,113.859222,22.99618
向西公园,广东,东莞,石排镇,0769,135****0060,石排镇,田北一巷5号,景点,公园/广场,113.975258,23.092905
小坑文化广场,广东,东莞,东莞,0769,,理工城市学院,松沙路,景点,公园/广场,113.844505,22.986197
新基文化广场,广东,东莞,麻涌镇,0769,,麻涌镇中心城区,新基步行街与永红二街交叉路口南侧,景点,公园/广场,113.590591,23.062529
新黎明第三少年宫,广东,东莞,东莞,0769,82708524,黄河时装城,太沙路与长德路交叉路口南侧,景点,展览馆,113.675026,22.811747
新屋公园,广东,东莞,东莞,0769,,厚街镇,桥林路37号,景点,公园/广场,113.668517,22.919507
休闲广场,广东,东莞,东莞,0769,,理工城市学院,东科路与同庆路交叉口西150米,景点,公园/广场,113.825655,22.984095
燕岭湿地,广东,东莞,茶山镇,0769,26262601,茶山镇,南朗路,景点,公园/广场,113.905579,23.08032
制造展贸中心,广东,东莞,东莞,0769,,创意生活城,松山湖创意生活城,景点,景点/周边游,113.891899,22.96233
长安中山公园,广东,东莞,东莞,0769,,长安镇区,中山北路31号,景点,公园/广场,113.756821,22.790676
黄牛埔森林公园,广东,东莞,东莞,0769,,黄江镇,黄江镇大屏嶂森林公园对面,景点,森林公园,114.000633,22.87258
白玉山,广东,东莞,东莞,0769,87758972,永盛大街,凤园路28-1号,景点,自然景观,114.138405,22.745577
滨海中心商业街,广东,东莞,沙田镇,0769,81567888,沙田镇中心城区,沙田镇中心一巷与运河西路交叉路口往南约100米,景点,观光街区,113.614935,22.908034
南五文化公园,广东,东莞,东莞,0769,,厚街镇,南五大街旁边,景点,文化公园,113.665359,22.905178
黄旗古庙,广东,东莞,东莞,0769,,名牌商业街/体育路,黄旗古庙,景点,宗教,113.771004,23.01671
广之旅国际旅行社,广东,东莞,沙田镇,0769,88801006,沙田镇中心城区,东港城步行街商铺A107号,景点,旅行社,113.619041,22.906651
驴友旅游,广东,东莞,东莞,0769,89795092;22880809,中心广场/华凯广场,鸿福路89号鸿富楼西区12E,景点,旅行社,113.743881,23.01687
东莞旅游,广东,东莞,东莞,0769,139****7023,八达路/香港街,莞太大道5号讯通大厦511室,景点,旅行社,113.749262,23.035002
爱游商旅服务有限公司,广东,东莞,东莞,0769,135****1828,蚝岗,建设路2号1楼,景点,旅行社,113.743011,23.02478
正丰豪苑水上世界,广东,东莞,东莞,0769,82360875,广隆百货,正丰豪苑水上世界,景点,水上乐园,114.088524,23.007032
康辉国际旅行社,广东,东莞,东莞,0769,87311993,香芒东路,育才路78号,景点,旅行社,114.171435,22.838259
康辉国际旅行社,广东,东莞,东莞,0769,82162666,塘厦镇,富康豪庭3-121号铺,景点,旅行社,114.109978,22.787501
广东中旅,广东,东莞,东莞,0769,158****2949,八达路/香港街,城区元岭路兴业大厦9楼,景点,旅行社,113.756954,23.027888
中青旅广州国际旅行社东莞分公司,广东,东莞,东莞,0769,82182298,景湖时代城/西平,格林小城蔷薇苑23号,景点,旅行社,113.752205,22.996017
长安体育公园,广东,东莞,东莞,0769,85673939,长安镇区,锦绣路160号,景点,公园/广场,113.798576,22.822699
中信国际旅行社有限公司,广东,东莞,东莞,0769,158****2949,名牌商业街/体育路,南城街道会展北路东莞会展国际大酒店1楼,景点,旅行社,113.760742,23.017279
乐乐堂童幻天地游乐园,广东,东莞,石碣镇,0769,159****8866,石碣镇中心城区,崇焕中路石碣华润广场一楼乐乐堂童幻天地游乐园,景点,游乐场,113.815926,23.103817
松山湖创意公园,广东,东莞,东莞,0769,,万科生活广场,红棉路生产力大厦旁,景点,公园/广场,113.888611,22.930761
哈乐益智儿童游乐城,广东,东莞,东莞,0769,137****8283,长安镇区,锦厦一龙路S358省道435号义务小商品城三楼,景点,游乐场,113.796669,22.798447
莞青特游旅行社有限公司,广东,东莞,东莞,0769,33650017,地王广场/东湖花园,东湖花园商城3楼3172C室商铺,景点,旅行社,113.766479,23.039368
檀香岛,广东,东莞,石碣镇,0769,86639831;189****8061,石碣镇,石碣镇沙腰村沙腰码头北侧,景点,自然风光,113.77932,23.12878
松山湖生态园,广东,东莞,东莞,0769,153****3408,松山湖,松山湖新城路梦幻百花洲,景点,自然景观,113.876732,22.929405
乐乐堂童幻天地游乐园,广东,东莞,东莞,0769,135****8551,鸿福路口,鸿福西路曼哈顿时代83号,景点,更多景点/周边游,113.741615,23.017323
黄旗山城市公园,广东,东莞,东莞,0769,22463895;22460973,旗峰广场,东城中路2号,景点,公园/广场,113.786537,23.007271
欢乐岛儿童乐园,广东,东莞,东莞,0769,137****9616,虎门镇,博美意法电商城1楼大厅,景点,游乐场,113.673901,22.836121
大王山森林公园,广东,东莞,东莞,0769,,清溪镇,南部三中村,景点,森林公园,114.166107,22.782999
东莞市闲游商旅咨询服务有限公司,广东,东莞,东莞,0769,133****9097,汽车客运东站,横坑南门牌坊445号4楼01室,景点,旅行社,113.823714,23.025511
腾飞旅游-温泉景点漂流特价,广东,东莞,东莞,0769,28057166,鸿福路口,南城名苑东座5D,景点,漂流,113.739326,23.016281
盛博3D动感画展,广东,东莞,东莞,0769,132****1238,黄河时装城,黄河时装城5楼,景点,展览馆,113.675957,22.817974
cs粉弹,广东,东莞,东莞,0769,181****0016,万科/隆福花园,塘厦镇三正半山大酒店,景点,游乐场,114.06681,22.813479
麻涌花海漂游亲水平台码头,广东,东莞,麻涌镇,0769,180****3922,麻涌镇,兴华路华阳湖湿地公园亲水平台码头,景点,城市观光,113.570839,23.065962
欢笑天地,广东,东莞,东莞,0769,88778866,华南摩尔,万江路南10号华南MALL生活城D区,景点,游乐场,113.726295,23.033813
华阳湖湿地公园,广东,东莞,麻涌镇,0769,81903160,麻涌镇中心城区,西环路印象水乡对面,景点,自然风光,113.57299,23.064173
虎门寨商业街,广东,东莞,东莞,0769,85515683,博美,虎门镇银龙路与人民中路交叉路口往南约50米（名店城）,景点,观光街区,113.673904,22.821457
尚书苑,广东,东莞,东莞,0769,22345112,火炼树/怡丰都市,尚德府3楼,景点,展览馆,113.766182,23.007292
亨美村,广东,东莞,东莞,0769,,中心广场/华凯广场,南城街道,景点,古村古镇,113.743225,23.012266
洋乌村,广东,东莞,东莞,0769,,大朗镇,大朗镇,景点,古村古镇,113.933931,22.919941
星光广场,广东,东莞,东莞,0769,,香芒东路,凤扬路西三巷外贸大厦(香芒东路)北侧约90米,景点,公园/广场,114.165161,22.841623
涡岭商业街,广东,东莞,东莞,0769,,东城中心,东城街道东城市场对面,景点,观光街区,113.773491,23.028601
中国东方大马戏团,广东,东莞,东莞,0769,181****2138,虎门大润发,国际购物中心北广场,景点,更多景点/周边游,113.684898,22.8155
中国沉香文化博物馆,广东,东莞,东莞,0769,83327066,理工城市学院,祥富路,景点,博物馆,113.859802,22.994175
乐民海洋世界,广东,东莞,东莞,0769,23020880,南城街道,红棉路水濂山森林公园乐民游艺园内,景点,海洋馆,113.756279,22.933584
立新公寓,广东,东莞,东莞,0769,181****3509,旗峰广场,金湖苑南5-10号铺,景点,公园/广场,113.773956,22.998833
广东33小镇,广东,东莞,东莞,0769,22329913;26620975,星河城/十三碗,东升路33号,景点,创意园区,113.792847,23.025705
大家艺术区,广东,东莞,东莞,0769,189****3439,大朗镇,工业东路,景点,创意园区,113.900352,22.944012
蔡边村,广东,东莞,东莞,0769,,荔香湿地公园,大朗镇,景点,古村古镇,113.948436,22.930406
虎门步行街商铺,广东,东莞,东莞,0769,85186999,虎门步行街,太沙路64号虎门步行街F2层,景点,步行街,113.674263,22.811165
福民广场,广东,东莞,东莞,0769,133****2055,八达路/旗峰路,旗峰路98号,景点,公园/广场,113.760345,23.032528
怡景台,广东,东莞,东莞,0769,,天一城,永宁街169号,景点,景点/周边游,114.070649,22.912839
香市茶艺文化街,广东,东莞,东莞,0769,,寮步镇中心城区,三正世纪豪门乐事大街5栋,景点,观光街区,113.869064,22.993824
蝴蝶地水库,广东,东莞,东莞,0769,,梅塘田心,蝴蝶一路18号,景点,主题公园,113.965736,22.844036
东莞市文化馆,广东,东莞,东莞,0769,22837226,下坝坊,鸿福西路6号,景点,美术馆,113.724731,23.02128
中国国际旅行社,广东,东莞,东莞,0769,137****4500,大朗镇,巷尾社区富华中路27号,景点,旅行社,113.929718,22.948251
东莞南湖西部假期,广东,东莞,东莞,0769,28822999,东纵路,彩怡百货一楼A98A号,景点,旅行社,113.763072,23.039282
东莞中旅,广东,东莞,东莞,0769,88128166,中堂镇中心城区,广场路勐海陈升茶业西北30米,景点,旅行社,113.658229,23.091983
中国国旅,广东,东莞,东莞,0769,,望牛墩镇中心城区,望牛墩镇四季名苑3栋128室,景点,旅行社,113.658849,23.053299
中国国旅旅行社麻涌营业部,广东,东莞,麻涌镇,0769,,麻涌镇中心城区,古梅路荣事达附近,景点,旅行社,113.5739,23.055084
松山湖好好玩游乐园,广东,东莞,东莞,0769,183****0915,万科生活广场,松山湖高新区新竹路7号,景点,游乐场,113.892715,22.929733
腾龙国旅,广东,东莞,东莞,0769,82908018;82908028,凤岗镇,沿河西路2-1号,景点,旅行社,114.15094,22.74768
水南学宫,广东,东莞,石碣镇,0769,,石碣镇中心城区,袁崇焕纪念园,景点,历史建筑,113.836472,23.102961
华夏旅行社,广东,东莞,东莞,0769,82928168,碧水天源,松佛路83号103室,景点,旅行社,113.921875,22.929825
东旅游,广东,东莞,沙田镇,0769,88802838,沙田镇中心城区,德正街东港华府102号,景点,旅行社,113.617009,22.910969
东莞市玩美假期旅行社,广东,东莞,东莞,0769,81616520,虎门镇,国际公馆商业街A113号,景点,旅行社,113.6795,22.85229
东莞青旅,广东,东莞,东莞,0769,88128000,中堂镇中心城区,广场路中国工商银行斜对面,景点,旅行社,113.658265,23.091995
长安北帝庙,广东,东莞,东莞,0769,137****6371,长安万科广场,锦祥路锦兴巷28号东南方向80米,景点,宗教,113.80587,22.796022
抗英纪念馆,广东,东莞,东莞,0769,,虎门镇,解放路88号,景点,纪念馆,113.659596,22.825196
青年国际族行社,广东,东莞,石排镇,0769,81818666,石排镇中心城区,石排大道491号崇威酒店,景点,旅行社,113.939367,23.091066
广东旅游一卡通,广东,东莞,东莞,0769,,道滘镇,道滘镇粤晖园1号,景点,旅行社,113.631188,22.974316
虹彩少年宫,广东,东莞,东莞,0769,86202098;86101908,黄洲,龙城二路9-11号,景点,展览馆,113.871933,23.109257
江南广场,广东,东莞,东莞,0769,,中堂镇,蕉利滨江一路好百年家具(中堂店)西侧约200米,景点,公园/广场,113.681725,23.076176
三径堂,广东,东莞,东莞,0769,,南城街道,宏图路石竹新花园翠竹苑外50铺,景点,历史建筑,113.743919,23.000977
东莞国旅,广东,东莞,东莞,0769,81029328,桥头镇,桥头镇桥光大道106号,景点,旅行社,114.095802,23.020322
第1街区,广东,东莞,东莞,0769,85651888,大岭山镇中心城区,振华路第一街区,景点,观光街区,113.846825,22.896006
屋厦广场,广东,东莞,东莞,0769,,桥头镇,桥东路北二街42号,景点,公园/广场,114.116149,23.026419
东莞市开心假日旅行社,广东,东莞,东莞,0769,,运河路,三驳桥2,景点,旅行社,113.749896,23.04913
康辉旅游,广东,东莞,东莞,0769,83888488,中元街,振兴三街16号,景点,旅行社,113.991942,22.968812
创基广场,广东,东莞,东莞,0769,,清溪汽车客运站,清溪镇浮岗香芒路229号,景点,公园/广场,114.147214,22.849269
乐悠商旅,广东,东莞,东莞,0769,28827855,下坝坊,江南商业街B085室,景点,旅行社,113.72988,23.01675
广之旅,广东,东莞,东莞,0769,85877066,康乐路,康乐路东港城地铺21号,景点,旅行社,113.668884,22.93716
战舰船模展厅,广东,东莞,东莞,0769,,虎门镇,虎门镇炮台路沙角炮台内,景点,展览馆,113.664978,22.759155
东旅游,广东,东莞,东莞,0769,21680060,鸿福路口,三元路5号(中央财津)首层118号铺,景点,旅行社,113.739953,23.0084
国旅（深圳）国际旅行社,广东,东莞,东莞,0769,,大朗镇,富华北路305号,景点,旅行社,113.92237,22.94897
新基地科技创意产业园-H座,广东,东莞,东莞,0769,,景湖湾畔/新基,新基路6号,景点,创意园区,113.729904,23.003487
美加旅游,广东,东莞,东莞,0769,,景湖时代城/西平,东骏路8号附近,景点,旅行社,113.751411,22.983291
东莞飞扬旅行社,广东,东莞,东莞,0769,81558558,长安镇区,东大路与太安路交叉路口九龙购物中心,景点,旅行社,113.776566,22.795359
广华中心广场,广东,东莞,东莞,0769,,道滘镇中心城区,振兴路东195号,景点,公园/广场,113.677063,23.006617
四海国际旅行社,广东,东莞,沙田镇,0769,,沙田镇中心城区,沿河路27号,景点,旅行社,113.612105,22.904067
东行天下旅行社有限公司,广东,东莞,石排镇,0769,,石排镇中心城区,龙腾路1号东行,景点,旅行社,113.94762,23.084486
松山湖国际创意设计城,广东,东莞,东莞,0769,22898882,创意生活城,松山湖管委会松山湖北区创意生活城F区36号,景点,创意园区,113.890999,22.968719
莞苑书画艺术馆,广东,东莞,东莞,0769,,东纵路,东城中路天翔区5栋6号,景点,美术馆,113.779198,23.041344
龙眼社区文化站,广东,东莞,东莞,0769,,北栅,龙眼三路虎门镇龙眼社区,景点,展览馆,113.702708,22.833158
中国梦商业街,广东,东莞,东莞,0769,139****2239,桥头镇,宏达路12号,景点,观光街区,114.096428,23.015224
康辉旅游,广东,东莞,沙田镇,0769,,沙田镇中心城区,沿河路12号附近,景点,旅行社,113.616653,22.919803
东莞市中云智慧城市产业园,广东,东莞,东莞,0769,81013388,东城街道,光明大道,景点,创意园区,113.782443,22.98975
正瀚书画馆,广东,东莞,东莞,0769,180****7775;158****4220,清溪镇,清溪镇行政中心区御鹿华庭D2110号,景点,美术馆,114.165239,22.823469
德政中路公园,广东,东莞,东莞,0769,,长安广场,德政中路212号,景点,公园/广场,113.803925,22.816648
康辉国际旅行社,广东,东莞,东坑镇,0769,83697828,东坑镇中心城区,中兴路客运大楼地铺,景点,旅行社,113.931706,22.989136
郭武公园,广东,东莞,东莞,0769,,虎门镇,新区路4号正东方向90米,景点,公园/广场,113.697083,22.821824
中旅（东城大道分部））,广东,东莞,东莞,0769,89972097,旗峰广场,东城大道方中大厦7楼,景点,旅行社,113.761201,23.031921
国安商旅网,广东,东莞,东莞,0769,22337458;22335123,东莞山庄,莞太大道11,景点,旅行社,113.748553,23.032703
虎门公园,广东,东莞,东莞,0769,85115325,虎门镇,虎门镇连升中路4号,景点,公园/广场,113.688683,22.818605
虎英郊野公园,广东,东莞,东莞,0769,33293329,旗峰广场,东城街道迎宾路,景点,公园/广场,113.787628,23.009378
长安郊野公园,广东,东莞,东莞,0769,85074383,长安镇区,莲峰北路77号莲花山庄酒店B区1层,景点,公园/广场,113.809537,22.834952
海战博物馆,广东,东莞,东莞,0769,85527783,威远,虎门镇环岛路威远炮台东侧,景点,博物馆,113.631775,22.796234
沙角海滨游乐园,广东,东莞,东莞,0769,4000620205,虎门镇,沙角社区炮台路82号,景点,游乐场,113.666954,22.759329
