名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
王锡爵故居,江苏,苏州,太仓,0512,53548908,人民路,新华东路60号,景点,纪念馆,121.111282,31.44775
白塔公园,江苏,苏州,苏州,0512,,火车站地区,皮市街白塔西路交叉处,景点,公园/广场,120.624702,31.317516
柏庐公园,江苏,苏州,昆山,0512,,吉田国际广场,玉山镇昆山站北二路与柏庐南路交叉口附近,景点,公园/广场,120.958763,31.35433
长江公园,江苏,苏州,昆山,0512,,昆太路,昆太路与长江北路交叉口北,景点,公园/广场,120.978058,31.392994
城市公园,江苏,苏州,昆山,0512,,城市公园,震川中路,景点,公园/广场,120.980286,31.380083
城西公园,江苏,苏州,张家港,0512,,城西,云盘路与盘龙路交口,景点,公园/广场,120.535439,31.868027
创元公园,江苏,苏州,苏州,0512,,三香路沿线,彩香路,景点,公园/广场,120.593727,31.303814
澹台湖公园,江苏,苏州,苏州,0512,,长桥地区,城南街道太湖东路363号,景点,公园/广场,120.64917,31.25721
钓鱼渚公园,江苏,苏州,常熟,0512,61951352,尚湖风景区,环湖南路,景点,公园/广场,120.692993,31.634203
儿童公园,江苏,苏州,苏州,0512,63551634,长桥地区,长桥街道东吴塔与太湖西路交叉口西南150米,景点,公园/广场,120.628586,31.261091
汾湖公园,江苏,苏州,吴江,0512,,芦墟/汾湖,汾湖园路301号,景点,公园/广场,120.833015,31.009083
观前公园,江苏,苏州,苏州,0512,180****2971,观前街地区,阔巷与富仁坊巷交口北10米,景点,公园/广场,120.625053,31.308893
广济公园,江苏,苏州,苏州,0512,,石路地区,广济路与留园路交口北130米,景点,公园/广场,120.598389,31.316208
合兴公园,江苏,苏州,昆山,0512,,玉山镇,合兴西路,景点,公园/广场,120.952897,31.371308
横山公园,江苏,苏州,苏州,0512,,木渎地区,滨河路横山公园,景点,公园/广场,120.575143,31.273533
花溪公园,江苏,苏州,昆山,0512,,花桥行政服务中心,花桥镇花园路,景点,公园/广场,121.092773,31.295759
黎里公园,江苏,苏州,吴江,0512,63616329,黎里,人民中路80号,景点,公园/广场,120.714096,30.994265
浏河公园,江苏,苏州,太仓,0512,53611051,浏河镇,浏河镇郑和南路36号,景点,公园/广场,121.267891,31.50189
木渎公园,江苏,苏州,苏州,0512,66253688,木渎地区,中山东路与金山南路交汇处,景点,公园/广场,120.516228,31.256491
目澜洲,江苏,苏州,吴江,0512,,新生广场,盛泽目澜洲5号,景点,公园/广场,120.658112,30.894342
前溪公园,江苏,苏州,张家港,0512,,城东,南苑东路,景点,公园/广场,120.55822,31.853012
三香公园,江苏,苏州,苏州,0512,,三香路沿线,三香路108-1号,景点,公园/广场,120.604317,31.299837
水秀公园,江苏,苏州,昆山,0512,,永丰余路/寰庆路,水秀路,景点,公园/广场,120.944214,31.401173
孙武公园,江苏,苏州,苏州,0512,,枫桥地区,邓尉路23号,景点,自然风光,120.539696,31.298143
吴江生态公园,江苏,苏州,吴江,0512,,吴江其他,芦墟镇芦莘大道,景点,公园/广场,120.84579,31.035003
友联公园,江苏,苏州,苏州,0512,,长桥地区,长吴路友新新村,景点,公园/广场,120.609442,31.272194
友谊公园,江苏,苏州,昆山,0512,,金鹰国际购物中心,昆山经济技术开发区长江中路与朝阳中路交口,景点,公园/广场,120.978218,31.369301
玉山公园,江苏,苏州,苏州,0512,,狮山地区,玉山路与长江路交口,景点,公园/广场,120.548248,31.284801
顾颉刚故居,江苏,苏州,苏州,0512,,平江路,临顿路悬桥巷顾家花园4-1号,景点,纪念馆,120.632759,31.314531
郭绍虞故居,江苏,苏州,苏州,0512,,平江路,大新桥巷12-13、20号,景点,名人故居,120.635193,31.31543
洪钧故居,江苏,苏州,苏州,0512,,平江路,悬桥巷29号,景点,纪念馆,120.630768,31.314829
李根源故居,江苏,苏州,苏州,0512,,十全街/凤凰街,十全街279号,景点,名人故居,120.638313,31.299103
潘世恩故居,江苏,苏州,苏州,0512,,平江路,临顿路钮家巷3号,景点,纪念馆,120.630661,31.310232
潘遵祁故居,江苏,苏州,苏州,0512,,拙政园,白塔西路13号,景点,名人故居,120.627457,31.31789
前溪生态渡假,江苏,苏州,张家港,0512,56925562,张家港市其他,其他地区花园城小区,景点,动植物园,120.616501,31.904101
钱伯煊故居,江苏,苏州,苏州,0512,,平江路,悬桥巷25号,景点,纪念馆,120.630486,31.314835
沙家浜革命历史纪念馆,江苏,苏州,常熟,0512,52500000,沙家浜风景区,沙家浜镇芦苇荡路188号,景点,纪念馆,120.798935,31.553038
沈德潜故居,江苏,苏州,苏州,0512,,十全街/凤凰街,阔家头巷26号,景点,纪念馆,120.633194,31.297783
