名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
辽宁国际商务旅行社,辽宁,沈阳,沈阳,024,,北二路,北一东路51-3号3门,景点,旅行社,123.391586,41.810243
辽宁国际商务旅行社,辽宁,沈阳,沈阳,024,31221534,铁西广场,铁西广场第1商城A座801室,景点,旅行社,123.367761,41.785148
康辉旅游,辽宁,沈阳,沈阳,024,,铁西广场,兴华街道兴华南街31号5门附近,景点,旅行社,123.369692,41.793602
熙湖,辽宁,沈阳,沈阳,024,,财富广场,昆明湖街道中央大街与南十三号路交叉口西北100米,景点,自然风光,123.243118,41.750198
铁西基督教堂,辽宁,沈阳,沈阳,024,,财富广场,曹后公路,景点,景点/周边游,123.263351,41.742855
福安庙,辽宁,沈阳,沈阳,024,,铁西区,冶金一街,景点,宗教,123.041862,41.67828
腾飞公园,辽宁,沈阳,沈阳,024,,滑翔小区,腾飞二街,景点,公园/广场,123.358734,41.772919
细河U谷,辽宁,沈阳,沈阳,024,,铁西区,四环路与细河悠谷交叉口东100米,景点,公园/广场,123.219261,41.69886
中国旅行社,辽宁,沈阳,沈阳,024,31970334;186****1207,大东广场,滂江街22号龙之梦购物中心B2层红厅,景点,旅行社,123.487839,41.807999
黎明游园,辽宁,沈阳,沈阳,024,,黎明广场,东塔街与东宁街交叉口西南100米,景点,公园/广场,123.507812,41.801403
辽宁光大国际旅行社,辽宁,沈阳,沈阳,024,88728810,东中街,津桥路金香山312室,景点,旅行社,123.465088,41.805262
杨宇霆公馆,辽宁,沈阳,沈阳,024,88847289,东中街,魁星楼路6号,景点,人文古迹,123.465973,41.792709
大东基督教,辽宁,沈阳,沈阳,024,,大东广场,万泉街道东顺城街三自巷8号,景点,宗教,123.46574,41.798571
沈海园,辽宁,沈阳,沈阳,024,,东站,东站西货场对面,景点,公园/广场,123.482094,41.814728
怡林园,辽宁,沈阳,沈阳,024,,大东区,东望北街西100米,景点,公园/广场,123.524454,41.847714
中国旅行社,辽宁,沈阳,沈阳,024,24345212;183****1666,大东广场,津桥路31甲1-03二室,景点,旅行社,123.474678,41.804508
赵尔巽公馆旧址,辽宁,沈阳,沈阳,024,155****8266,小河沿,万泉街1号,景点,古代遗迹,123.470251,41.790041
海外旅游总公司,辽宁,沈阳,沈阳,024,,东中街,小东路241号天阔华城4层408室,景点,旅行社,123.477116,41.804926
沈阳远东旅行社有限公司,辽宁,沈阳,沈阳,024,86626238;186****6417,北陵,崇山东路40号,景点,旅行社,123.44973,41.8339
王明宇公馆,辽宁,沈阳,沈阳,024,22875263,东站,如意五路近辽沈一街,景点,人文古迹,123.476318,41.815399
沈阳青年国际旅行社,辽宁,沈阳,沈阳,024,66702198,北行/辽大,乌江街31号,景点,旅行社,123.410331,41.822558
中国国际旅行社,辽宁,沈阳,沈阳,024,62650752;62650753,北行/辽大,昆山中路28号,景点,旅行社,123.425767,41.81871
路e旅行网,辽宁,沈阳,沈阳,024,,北行/辽大,长江街59号皇姑商务大厦,景点,旅行社,123.413441,41.822241
冬青游园,辽宁,沈阳,沈阳,024,,塔湾,造化街道塔湾街27号,景点,公园/广场,123.374374,41.832764
苏家屯基督教堂,辽宁,沈阳,沈阳,024,,苏家屯区,苏盛街附近,景点,宗教,123.363403,41.574463
四方台村文化广场,辽宁,沈阳,沈阳,024,,苏家屯区,清州街76-4号附近,景点,公园/广场,123.34919,41.613583
杨孟达村文化广场,辽宁,沈阳,沈阳,024,,苏家屯区,杨孟达村文化广场,景点,广场,123.221308,41.669451
鹿鸣村植物园,辽宁,沈阳,沈阳,024,,苏家屯区,107省道,景点,植物园,123.670651,41.608561
誉湾旅行社,辽宁,沈阳,沈阳,024,138****2844,苏家屯客运站,葵松二路13号楼,景点,旅行社,123.332452,41.671392
长兴村文化广场,辽宁,沈阳,沈阳,024,,苏家屯区,苏盛街与101省道交叉口西北100米,景点,公园/广场,123.395798,41.560966
战友旅行社,辽宁,沈阳,沈阳,024,89823838;89826677,苏家屯客运站,百合一街金山转盘南湖街道办事处,景点,旅行社,123.33434,41.67148
沈阳国际展览中心,辽宁,沈阳,沈阳,024,89566721;22531028,会展中心,会展路9号,景点,展览馆,123.373196,41.661979
林苑旅行社,辽宁,沈阳,沈阳,024,89129885;89139885,苏家屯客运站,枫杨路143号,景点,旅行社,123.323455,41.658085
苏家屯画院,辽宁,沈阳,沈阳,024,,苏家屯区政府,枫杨路33号,景点,美术馆,123.350998,41.661789
森林自然保护区,辽宁,沈阳,沈阳,024,,苏家屯区,千街道,景点,森林公园,123.720415,41.603806
日俄会战碑日本碑,辽宁,沈阳,沈阳,024,,苏家屯区,机场路,景点,人文古迹,123.450958,41.603191
回龙岗革命公墓,辽宁,沈阳,沈阳,024,88071918,大东区,前进街道畅阳路224号,景点,烈士陵园,123.555381,41.894075
经济区旅游综合服务中心,辽宁,沈阳,沈阳,024,,苏家屯区,沈本产业大道与秋盛西路交叉路口往西北约100米,景点,旅行社,123.582502,41.532612
北斗公园,辽宁,沈阳,沈阳,024,,新城子,福州路66号,景点,公园/广场,123.531754,42.044022
康辉国际旅行社,辽宁,沈阳,沈阳,024,89645588,新城子,青州路9号,景点,旅行社,123.515846,42.054843
和平公园,辽宁,沈阳,沈阳,024,,道义,盛京桥附近,景点,公园/广场,123.411217,41.937065
清水台清真寺,辽宁,沈阳,沈阳,024,,沈北新区,辉山北大街165号,景点,宗教,123.616437,42.019717
青年国际旅行社,辽宁,沈阳,沈阳,024,,新城子,贵州路,景点,旅行社,123.527297,42.047657
南沟水库,辽宁,沈阳,沈阳,024,,沈北新区,辉山街道沈北路198号,景点,现代建筑,123.616001,41.913486
长河公园,辽宁,沈阳,沈阳,024,,新城子,虎石台北大街8号对面,景点,公园/广场,123.535683,42.049877
新城子基督教堂,辽宁,沈阳,沈阳,024,,新城子,银河街4号楼,景点,宗教,123.519005,42.062325
金运之旅,辽宁,沈阳,沈阳,024,4000249667-7,新城子,青州路新兴中学对面,景点,旅行社,123.522629,42.054211
道义街道文化站,辽宁,沈阳,沈阳,024,,沈阳师范大学,雅居街地雅新居,景点,展览馆,123.43159,41.91998
洋山民俗村,辽宁,沈阳,沈阳,024,,浑南区,大洋山森林公园附近,景点,古村古镇,123.694687,41.958088
孙家寨基督教,辽宁,沈阳,沈阳,024,,浑南区,营祝线,景点,宗教,123.542301,41.700861
东陵区烈士陵园,辽宁,沈阳,沈阳,024,,东陵路/沈阳农业大学,东陵路173号东陵公园附近,景点,烈士陵园,123.581472,41.82114
古城子镇基督教堂,辽宁,沈阳,沈阳,024,,浑南区,古张公路,景点,宗教,123.578441,41.742181
古陨石怪山,辽宁,沈阳,沈阳,024,,浑南区,沈李线南尽头,景点,自然风光,123.643496,41.614587
浑河堡教堂,辽宁,沈阳,沈阳,024,159****3210,浑南新区,金帆西路8号,景点,宗教,123.441186,41.722228
陨石山森林公园,辽宁,沈阳,沈阳,024,,苏家屯区,姚千镇,景点,森林公园,123.664809,41.611275
朝阳山生态文化景区,辽宁,沈阳,沈阳,024,24769276,浑南区,沙河子村,景点,自然风光,123.668272,41.725139
满族民俗博物馆,辽宁,沈阳,沈阳,024,,浑南区,石刘线东50米,景点,博物馆,123.642098,41.619398
莫子山公园,辽宁,沈阳,沈阳,024,,浑南新区,环山路,景点,城市公园,123.484795,41.670704
藏龙潭,辽宁,沈阳,沈阳,024,,浑南区,常沙线,景点,自然风光,123.668143,41.724373
浑南基督教堂,辽宁,沈阳,沈阳,024,,浑南区,棋望线附近,景点,宗教,123.726678,41.908458
浑南基督教,辽宁,沈阳,沈阳,024,,东陵路/沈阳农业大学,东陵路167号院,景点,宗教,123.577656,41.821035
海航乐游,辽宁,沈阳,沈阳,024,,浑南新区,恒达路,景点,旅行社,123.479255,41.745367
马楼子村文化广场,辽宁,沈阳,沈阳,024,,浑南区,机场路,景点,广场,123.517914,41.635979
桃仙故里,辽宁,沈阳,沈阳,024,23793401,浑南区,桃仙街道三〇四国道宁路小学附近,景点,更多景点/周边游,123.526674,41.658359
神农科技观光园,辽宁,沈阳,沈阳,024,,浑南区,满堂街道,景点,动植物园,123.695839,41.94276
仙境湖,辽宁,沈阳,沈阳,024,,于洪区,后三线东50米,景点,自然风光,123.140167,41.939476
陵西基督教堂,辽宁,沈阳,沈阳,024,186****3932,陵西,陵西街55号,景点,宗教,123.409615,41.845963
长江园,辽宁,沈阳,沈阳,024,,北行/辽大,长江街,景点,公园/广场,123.41021,41.840107
康辉国际旅行社,辽宁,沈阳,沈阳,024,,荷兰村,怒江北街219号3门,景点,旅行社,123.397113,41.884235
观音寺,辽宁,沈阳,沈阳,024,,荷兰村,白山路98号,景点,宗教,123.390968,41.859833
晚报文化广场,辽宁,沈阳,沈阳,024,,丁香湖,丁香湖路,景点,广场,123.337997,41.847118
岔路南经基督教堂,辽宁,沈阳,沈阳,024,,于洪区,岔边线,景点,宗教,123.185753,41.865063
兴国念佛堂,辽宁,沈阳,沈阳,024,,于洪区,沈胡路爱过家园爱过村,景点,宗教,123.227054,41.829394
北陵基督教,辽宁,沈阳,沈阳,024,,国奥现代城,千山西路8-4号,景点,宗教,123.409706,41.878185
三山梅花鹿园,辽宁,沈阳,沈阳,024,89286633,于洪区,沈于线与青三线交汇处南行100米,景点,更多景点/周边游,123.293728,41.97574
澳瑞展示中心,辽宁,沈阳,法库县,024,,法库县其他,兴工街东50米,景点,展览馆,123.399635,42.490532
叶茂台辽墓,辽宁,沈阳,法库县,024,25553725,法库县其他,叶茂台村西北山岗,景点,古代遗迹,122.863205,42.326683
石佛寺水库,辽宁,沈阳,法库县,024,,法库县其他,沈康高速,景点,宗教,123.434029,42.172012
二龙山公园,辽宁,沈阳,法库县,024,,法库县其他,吉祥街道兴法路,景点,公园/广场,123.40451,42.511051
秀水河子烈士陵园,辽宁,沈阳,法库县,024,,法库县其他,秀西线,景点,烈士陵园,123.042218,42.359484
金星书画苑,辽宁,沈阳,法库县,024,136****7065,法库县其他,兴法路200号,景点,美术馆,123.407991,42.503451
财宫,辽宁,沈阳,法库县,024,,法库县其他,203国道,景点,宗教,123.34613,42.403164
二龙山烈士陵园,辽宁,沈阳,法库县,024,,法库县其他,兴法路206号,景点,烈士陵园,123.405845,42.51097
桃山,辽宁,沈阳,法库县,024,,法库县其他,孟家镇203国道,景点,自然风光,123.433571,42.531818
法库基督教堂,辽宁,沈阳,法库县,024,,法库县其他,101国道附近,景点,宗教,123.121552,42.290909
猫五爷庙,辽宁,沈阳,法库县,024,,法库县其他,105省道,景点,宗教,123.644691,42.601837
小城子森林公园,辽宁,沈阳,康平县,024,,康平县其他,小城子镇政府南侧,景点,森林公园,123.208412,42.888191
康平基督爱教堂,辽宁,沈阳,康平县,024,,中心街,中心街,景点,宗教,123.35878,42.717709
卧龙湖,辽宁,沈阳,康平县,024,,康平县其他,顺山路与滨湖一街交叉口西北400米,景点,自然风光,123.322243,42.740582
海印禅寺,辽宁,沈阳,康平县,024,,康平县其他,西岭街,景点,宗教,123.335609,42.741344
康平基督教堂,辽宁,沈阳,康平县,024,,康平县其他,303省道北100米,景点,宗教,123.172554,42.774414
三宝宫,辽宁,沈阳,康平县,024,132****3949,中心街,中心街289号,景点,历史建筑,123.35276,42.746658
草地自然保护区,辽宁,沈阳,康平县,024,,康平县其他,303省道,景点,自然风光,122.852264,42.662014
中国青年旅行社,辽宁,沈阳,辽中区,024,87825168,北一路,北一路55号,景点,旅行社,122.738172,41.512034
辽中基督教堂,辽宁,沈阳,辽中区,024,,辽中区其他,木四路,景点,宗教,122.92321,41.608044
东关屯文化中心,辽宁,沈阳,康平县,024,,康平县其他,203国道东50米,景点,展览馆,123.360878,42.701759
小城子遗址,辽宁,沈阳,康平县,024,,康平县其他,彰桓线,景点,古代遗迹,123.599281,42.656033
卡力马天主堂,辽宁,沈阳,辽中区,024,,辽中区其他,133县道,景点,宗教,122.680237,41.534439
和顺南无观世音菩萨,辽宁,沈阳,辽中区,024,27796118;31701670,北一路,土产巷39号,景点,人文古迹,122.736458,41.516174
三清观,辽宁,沈阳,辽中区,024,,辽中区其他,潘乌公路中国信合(杨士岗信用社)东北侧约230米,景点,宗教,122.995583,41.695126
杨黄线基督教堂,辽宁,沈阳,辽中区,024,,辽中区其他,杨黄线,景点,宗教,123.042603,41.637421
冷后教堂,辽宁,沈阳,辽中区,024,,辽中区其他,十大线辽中区冷子堡九年一贯制学校东侧约130米,景点,宗教,122.798012,41.70303
油田运达旅行社,辽宁,沈阳,辽中区,024,,辽中区其他,大庆路,景点,旅行社,122.905841,41.522951
满部户文化古镇展览馆,辽宁,沈阳,辽中区,024,,辽中区其他,106省道西50米,景点,展览馆,122.640793,41.604652
谢荣策烈士陵园,辽宁,沈阳,辽中区,024,,辽中区其他,茨荣街9号,景点,烈士陵园,122.87426,41.518597
八委游园,辽宁,沈阳,辽中区,024,,辽中区其他,蒲西街道东环街与南二路交叉口西北100米,景点,公园/广场,122.736931,41.508301
海外国际旅行社,辽宁,沈阳,辽中区,024,88646988,北一路,政府路80号辽中移动公司,景点,旅行社,122.739339,41.51054
东湖公园,辽宁,沈阳,辽中区,024,,辽中区其他,滨水路与蒲杨街交叉路口往南约230米,景点,公园/广场,122.784441,41.510751
蒲河国家湿地公园,辽宁,沈阳,辽中区,024,27880311,辽中区其他,蒲东街西100米,景点,自然风光,122.751579,41.505157
永吉古寺,辽宁,沈阳,辽中区,024,87861633,辽中区其他,外环路,景点,宗教,122.766365,41.5037
长胜公园,辽宁,沈阳,辽中区,024,,辽中区其他,茨榆大街,景点,公园/广场,122.908989,41.52507
近海绿洲,辽宁,沈阳,辽中区,024,,北一路,蒲河大桥西头,景点,公园/广场,122.750702,41.515903
腰街清真寺,辽宁,沈阳,辽中区,024,,辽中区其他,106省道,景点,宗教,122.650513,41.649815
经纬客运有限公司旅游,辽宁,沈阳,沈阳,024,66605783;25739989,重工街沿线,重工南街132巷长客西站,景点,旅行社,123.323137,41.780407
西中岛旅程天下,辽宁,沈阳,沈阳,024,31400806,奉天街沿线,奉天街346号格林自由城B座3楼,景点,旅行社,123.441963,41.808071
沈阳建业旅行社有限公司,辽宁,沈阳,沈阳,024,88610357,铁西广场,建设中路铁西广场第一商城A1210,景点,旅行社,123.369559,41.793709
银狐旅行社,辽宁,沈阳,沈阳,024,89100099,五爱市场,风雨坛街138号奉天1号大厦1016室,景点,旅行社,123.443626,41.783806
启顺旅行社,辽宁,沈阳,沈阳,024,23929979,北站/市府,北三经街10号北市商务大厦,景点,旅行社,123.427757,41.805635
中国青年旅行社,辽宁,沈阳,沈阳,024,138****5861;139****0947,南市/马路湾,北四经街28号,景点,旅行社,123.422272,41.793411
七星山骑士山庄,辽宁,沈阳,沈阳,024,139****2022,沈北新区,石佛寺乡沙岗子村,景点,更多景点/周边游,123.343086,42.139675
中国旅行社,辽宁,沈阳,沈阳,024,86083960,北行/辽大,长江街北行海丽德B座,景点,旅行社,123.411936,41.82845
护国广慈寺,辽宁,沈阳,沈阳,024,,文艺路/文化路,南塔街护国广慈寺,景点,宗教,123.451729,41.766426
辽宁海峡国际旅行社,辽宁,沈阳,沈阳,024,151****0915,太原街,中山路111号亚贸大厦1320号,景点,旅行社,123.414276,41.797165
康辉国际旅行社营业部,辽宁,沈阳,沈阳,024,,苏家屯区政府,枫杨路78房产大厦8层,景点,旅行社,123.345627,41.661497
沈铁国际旅行社集团,辽宁,沈阳,沈阳,024,23853303,南市/马路湾,和平南大街18甲2号,景点,旅行社,123.409882,41.786072
乐游国际旅行社公司,辽宁,沈阳,沈阳,024,,浑南新区,朗云街1-88号15门,景点,旅行社,123.47973,41.74583
金运之旅,辽宁,沈阳,沈阳,024,31316702,兴工街/沈阳站西广场,金牛家乐福,景点,旅行社,123.385932,41.802308
沈阳爱旅商务服务有限公司,辽宁,沈阳,沈阳,024,87502222,东中街,珠林路88号6门,景点,旅行社,123.484636,41.809535
中国旅行社,辽宁,沈阳,沈阳,024,,太原街,胜利大街,景点,旅行社,123.394507,41.793147
红枫旅行社,辽宁,沈阳,沈阳,024,31675817,奉天街沿线,南文会街22号西南50米,景点,旅行社,123.429811,41.787931
辽宁康辉国际旅行社,辽宁,沈阳,沈阳,024,31302588,五爱市场,先农坛路与热闹路交叉口西50米,景点,旅行社,123.463854,41.787281
辽宁园林国际旅行社,辽宁,沈阳,沈阳,024,,南湖公园/三好街,文化路45号机电装备大厦806室,景点,旅行社,123.429201,41.771001
劳模园,辽宁,沈阳,沈阳,024,,重工街沿线,南十二西路与南十二西路21巷交汇处东北100米,景点,公园/广场,123.329361,41.790543
兴农合作社旧址,辽宁,沈阳,沈阳,024,,南市/马路湾,和平南大街43号,景点,古代遗迹,123.407745,41.782467
推驴网,辽宁,沈阳,沈阳,024,31595123,北行/辽大,长江街134号,景点,旅行社,123.411619,41.834235
大民屯镇文化广场,辽宁,沈阳,新民市,024,,新民市其他,102国道,景点,广场,122.952545,41.85936
园林景观,辽宁,沈阳,沈阳,024,136****1969,东陵路/沈阳农业大学,高官台街天达异型玻璃厂底商,景点,宗教,123.53669,41.820747
沈阳市苏家屯区清真寺,辽宁,沈阳,沈阳,024,,苏家屯客运站,迎春街46号,景点,宗教,123.336685,41.676762
浑南区（沈阳高新区）规划展示馆,辽宁,沈阳,沈阳,024,83790099,新市府,莫子山路1号（莫子山公园、国际会议中心）,景点,陈列馆,123.481895,41.670284
中国旅行社总社,辽宁,沈阳,沈阳,024,31685699,沈辽路万达,兴华街道南七东路29号4门附近,景点,旅行社,123.369444,41.789454
辽宁和平国际旅行社,辽宁,沈阳,沈阳,024,62808900;22504688,北站/市府,北站邮政大厦820室,景点,旅行社,123.434661,41.816041
国际旅行社,辽宁,沈阳,沈阳,024,139****2572,滑翔小区,沈辽东路47号-1号2门,景点,旅行社,123.370909,41.781845
金土地旅行社,辽宁,沈阳,沈阳,024,130****4772,东中街,小东路金茂国际公寓12楼1215,景点,旅行社,123.464936,41.801112
康辉旅游,辽宁,沈阳,沈阳,024,31098298,南湖公园/三好街,文化路19号金科大厦1楼,景点,旅行社,123.426274,41.771364
常荫槐公馆,辽宁,沈阳,沈阳,024,,大东广场,天后宫路万寿巷5号,景点,人文古迹,123.458633,41.809578
朝鲜族北行基督教会,辽宁,沈阳,沈阳,024,,皇姑区,长江街25号皇姑综合楼,景点,宗教,123.412834,41.820091
滑草场,辽宁,沈阳,沈阳,024,,沈北新区,阎家沟村,景点,更多景点/周边游,123.64164,42.063732
浑河晚渡公园,辽宁,沈阳,沈阳,024,,于洪新城,城东湖街道阳光路20号,景点,公园/广场,123.354675,41.746719
基督教北关教会,辽宁,沈阳,沈阳,024,,大东广场,大北关街58甲,景点,宗教,123.468881,41.817451
基督教崇山赐福教会,辽宁,沈阳,沈阳,024,,陵东,鸭绿江街41号附近,景点,宗教,123.457378,41.842106
基督教皇姑教会,辽宁,沈阳,沈阳,024,,皇姑区,步云山路26巷72号,景点,宗教,123.409592,41.813705
美协鲁园艺术馆,辽宁,沈阳,沈阳,024,,南湖公园/三好街,南湖街道三好街2-1号,景点,美术馆,123.42701,41.779007
南塔基督教会,辽宁,沈阳,沈阳,024,,浑南新区,五三街道长青南街15-1号北2门,景点,宗教,123.501763,41.749073
松山基督教会,辽宁,沈阳,沈阳,024,,国奥现代城,赤山路16-1号7门,景点,宗教,123.406555,41.872965
塔湾基督教会,辽宁,沈阳,沈阳,024,,塔湾,峨眉山路48-2号4门,景点,宗教,123.38652,41.827522
塔湾园,辽宁,沈阳,沈阳,024,,塔湾,淮河街45号附近,景点,公园/广场,123.387344,41.837605
卧龙禅寺,辽宁,沈阳,沈阳,024,89758143,沈北新区,清水台镇怪坡风景区,景点,宗教,123.637383,42.064339
怡兴园,辽宁,沈阳,辽中区,024,,北一路,政府路与东环街交汇东侧,景点,公园/广场,122.73877,41.510635
珍珠湖湿地自然保护区,辽宁,沈阳,新民市,024,,新民市其他,刘二堡镇三道沟,景点,自然风光,122.885651,41.743847
圣火广场,辽宁,沈阳,沈阳,024,,浑南新区,五三街道富民南街与浑南中路交汇,景点,广场,123.473606,41.740227
辽宁康辉国际旅行社,辽宁,沈阳,沈阳,024,,于洪广场,黄海路34号,景点,旅行社,123.303408,41.79456
海外国际旅行社,辽宁,沈阳,沈阳,024,,浑南新区,金卡路16号华润万家浑南中店2层,景点,旅行社,123.46574,41.73693
学城路基督教堂,辽宁,沈阳,沈阳,024,,浑南新区,学城路11号,景点,宗教,123.512367,41.749367
弥陀寺,辽宁,沈阳,沈阳,024,,浑南新区,塔东路9号,景点,宗教,123.425593,41.691501
沈阳国旅,辽宁,沈阳,沈阳,024,,浑南新区,营祝线,景点,旅行社,123.518478,41.702808
白塔公园,辽宁,沈阳,沈阳,024,,浑南新区,白塔街道白塔堡白塔街与高深西路交叉口西北角,景点,公园/广场,123.425308,41.693958
辽宁国际商务旅行社,辽宁,沈阳,沈阳,024,86234957,太原街,太原街街道温州城A5座1605室,景点,旅行社,123.394345,41.790352
格林天沐旅程天下,辽宁,沈阳,新民市,024,88617170;158****1328,新民市其他,兴隆堡镇,景点,旅行社,123.071412,41.914657
广福寺,辽宁,沈阳,沈阳,024,,苏家屯区,白清姚千街道广福路50号,景点,宗教,123.737694,41.592344
北市场,辽宁,沈阳,沈阳,024,22734736,西塔/北市场,北市场庙会,景点,步行街,123.428162,41.806305
沈阳城市记忆博物馆,辽宁,沈阳,沈阳,024,189****2663,北站/市府,北三经街与皇寺路交叉口西北50米,景点,博物馆,123.428065,41.806624
顺风旅行社,辽宁,沈阳,沈阳,024,138****9659,北站/市府,青年大街51号商会总部大厦11楼,景点,旅行社,123.432718,41.795728
名流旅行社,辽宁,沈阳,沈阳,024,138****5501,北行/辽大,长江南街3号韩国新城,景点,旅行社,123.413429,41.814312
银狐旅行社,辽宁,沈阳,沈阳,024,31523850;31200652,北陵,长江街126号铭仕之都1216室,景点,旅行社,123.41201,41.830734
辽宁国际商务,辽宁,沈阳,沈阳,024,31935967,辽宁大学南校区,中乾大厦A座1105室,景点,旅行社,123.395317,41.832073
辽宁国际商务,辽宁,沈阳,沈阳,024,31935967,北站/市府,北站街道北站路146号嘉兴国际大厦,景点,旅行社,123.443814,41.820234
金土地旅行社,辽宁,沈阳,沈阳,024,88618958;188****9242,南市/马路湾,十一纬路169号1-30-9室,景点,旅行社,123.431285,41.791655
金飞马旅行社,辽宁,沈阳,沈阳,024,24841345,大东广场,广宜街21号明城国际1319室,景点,旅行社,123.44959,41.805808
新时代旅行社,辽宁,沈阳,沈阳,024,138****9659,太原街,民族南街66-3号,景点,旅行社,123.397336,41.788266
鑫欣基督教会,辽宁,沈阳,沈阳,024,31833319,正良,正良四路15号16门,景点,宗教,123.390808,41.915867
中国国旅,辽宁,沈阳,沈阳,024,,重工街沿线,建设西路18-17号龙之梦大都汇B1层海外国旅旁边,景点,旅行社,123.347379,41.803129
沈阳乐游国际旅行社,辽宁,沈阳,沈阳,024,31595255,太原街,和平北大街光大大厦12层,景点,旅行社,123.416223,41.793397
宝石花旅行社,辽宁,沈阳,沈阳,024,25527799,文艺路/文化路,南塔街101号610室,景点,旅行社,123.450032,41.764692
勇林顺,辽宁,沈阳,沈阳,024,186****0285,东中街,津桥路7-1号,景点,旅行社,123.46789,41.803443
辽宁中医药大学-博物馆,辽宁,沈阳,沈阳,024,31207190,北陵,崇山东路79号,景点,博物馆,123.433022,41.832062
孙中山纪念馆,辽宁,沈阳,沈阳,024,,南市/马路湾,中山公园内,景点,纪念馆,123.406845,41.786175
中央公园,辽宁,沈阳,沈阳,024,,新市府,白塔街道全运四路附近,景点,公园/广场,123.456001,41.667961
辽宁满运清风国际旅行社,辽宁,沈阳,沈阳,024,155****7726,北站/市府,北站路146号嘉兴国际大厦1409室,景点,旅行社,123.443855,41.820194
桓仁假日风景旅行社,辽宁,沈阳,沈阳,024,22598179,北站/市府,团结路一号楼22楼7号,景点,旅行社,123.432318,41.813179
乐淘国际旅行社,辽宁,沈阳,沈阳,024,,于洪广场,依云首府北门,景点,旅行社,123.303401,41.793831
浑河森林公园,辽宁,沈阳,沈阳,024,,浑南区,浑河桥抚顺市清原县湾甸子镇,景点,自然风光,123.727631,41.923355
平安金融集团旅行部——导游姜龙,辽宁,沈阳,沈阳,024,186****1075,东陵路/沈阳农业大学,东陵路天柱山庄,景点,旅行社,123.58692,41.82625
普吉岛温泉,辽宁,沈阳,沈阳,024,88552555,大东广场,中街北苑斜对紧邻香月湾,景点,温泉,123.461095,41.80755
名流旅行社,辽宁,沈阳,沈阳,024,62883471;31200652,南市/马路湾,和平北大街69号总统大厦A座12楼,景点,旅行社,123.416819,41.793999
关帝庙,辽宁,沈阳,沈阳,024,,中街/故宫,朝阳街帅府巷大帅府内,景点,宗教,123.458541,41.795031
七宝池温泉,辽宁,沈阳,沈阳,024,,滑翔小区,沈辽路与凌空二街交叉口,景点,温泉,123.378838,41.781673
福卡斯旅行社总部,辽宁,沈阳,沈阳,024,138****1815,中街/故宫,北中街路中街上乘1栋907室,景点,旅行社,123.45878,41.80306
香格里拉梦公园,辽宁,沈阳,沈阳,024,,沈北新区,蒲北路,景点,公园/广场,123.613293,41.926377
望海寺山,辽宁,沈阳,法库县,024,,法库县其他,望海寺森林公园,景点,景点/周边游,123.419792,42.4855
浑河西峡谷,辽宁,沈阳,沈阳,024,,苏家屯区,沈水街道大堤路,景点,自然风光,123.234512,41.690071
国家森林公园旅行社,辽宁,沈阳,沈阳,024,31585881,沈北新区,国家森林公园内,景点,旅行社,123.727365,42.042642
地藏寺,辽宁,沈阳,沈阳,024,,苏家屯区,大沟乡三块石景区内,景点,宗教,123.453445,41.480392
沈阳同乐相声大会,辽宁,沈阳,沈阳,024,25427699,云峰街,建设大路云峰街同一首歌四楼小剧场,景点,旅游项目/观光项目,123.376656,41.791885
五里河公园,辽宁,沈阳,沈阳,024,,浑南新区,南塔街道沈水路（近富民街）,景点,公园/广场,123.468102,41.757286
祥瑞国际旅行社,辽宁,沈阳,沈阳,024,83831010;83832020,浑南新区,朗云街6-66号2-3号,景点,旅行社,123.476591,41.745633
旅程天下国际旅行社,辽宁,沈阳,沈阳,024,88617170;158****1328,北一路万达,北一中路铁路光明新村4号楼2单元1103,景点,旅行社,123.394104,41.812801
战友旅行社,辽宁,沈阳,沈阳,024,86083239,东中街,小东路9号,景点,旅行社,123.470372,41.802483
人体科学展览馆,辽宁,沈阳,沈阳,024,62215620,沈阳医学院,黄河北大街医学院,景点,展览馆,123.410332,41.890102
辽宁和平国际旅行社,辽宁,沈阳,沈阳,024,,南市/马路湾,十四纬路17号,景点,旅行社,123.42679,41.78303
沈阳国宾旅行社有限公司,辽宁,沈阳,沈阳,024,88609191,于洪广场,黄海路富禹大厦B座1006室,景点,旅行社,123.303131,41.79398
奉达公园,辽宁,沈阳,沈阳,024,,张士开发区,昆明湖街奉达公园,景点,公园/广场,123.29348,41.770042
宣和艺术馆,辽宁,沈阳,沈阳,024,22595683,北站/市府,哈尔滨路118号华府天地购物中心一期一楼,景点,美术馆,123.433159,41.811508
世博国际旅行社,辽宁,沈阳,沈阳,024,31685488,大东广场,辽沈一街15-3号4号门,景点,旅行社,123.475497,41.816907
欧洲风情主题浪漫温泉度假酒店,辽宁,沈阳,新民市,024,135****2248,美国郡温泉小区,兴隆堡美国郡温泉度假小镇,景点,温泉,123.08728,41.916199
国宾旅行社,辽宁,沈阳,沈阳,024,159****1778;186****8833,重工街沿线,富工二街68号111室,景点,旅行社,123.331817,41.794969
凯撒旅游,辽宁,沈阳,沈阳,024,22795860;22795865,北站/市府,北京街7-1号卓展购物中心F6层,景点,旅行社,123.433189,41.807655
鞍山飞龙康乐园温泉酒店,辽宁,沈阳,沈阳,024,,云峰街,建设东路43号和谐大厦B座,景点,温泉,123.379295,41.790058
