名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
月亮岛,湖南,长沙,长沙,0731,88137666,望城区,普瑞东路与潇湘北路交叉口湘江西岸,景点,自然风光,112.936523,28.299686
麓谷公园,湖南,长沙,长沙,0731,,麓谷,天顶街道麓龙路209号,景点,公园/广场,112.895195,28.214687
橘子洲大桥,湖南,长沙,长沙,0731,,橘子洲公园,五一大道橘子洲公园旁,景点,更多景点/周边游,112.962074,28.196615
周洛大峡谷,湖南,长沙,浏阳,0731,83542158;137****1063,浏阳市其他,社港镇周洛大峡谷风景区,景点,自然风光,113.666687,28.433393
大围山国家森林公园,湖南,长沙,浏阳,0731,83488701;83488188,浏阳市其他,大围山镇大围山国家森林公园,景点,森林公园,114.11718,28.417421
咸嘉湖唐墓,湖南,长沙,长沙,0731,,咸嘉湖,咸嘉湖旁,景点,古代遗迹,112.936546,28.212076
北津城遗址,湖南,长沙,长沙,0731,,银盆岭,三汊矶内,景点,古代遗迹,112.947906,28.256189
肖劲光故居,湖南,长沙,长沙,0731,,河西大学城,天马村照洲港29号,景点,名人故居,112.952209,28.172358
禹之谟墓,湖南,长沙,长沙,0731,88825011,河西大学城,麓山路82号岳麓山风景名胜区,景点,古代遗迹,112.934677,28.18149
船山学社,湖南,长沙,长沙,0731,82222126,芙蓉广场,中山路74号,景点,人文古迹,112.982063,28.199474
芙蓉广场,湖南,长沙,长沙,0731,,芙蓉广场,五一大道与芙蓉中路交汇处北行100米路西,景点,广场,112.984848,28.196074
风帆广场,湖南,长沙,长沙,0731,,开福万达广场,湘雅路街道湘江中路168号,景点,公园/广场,112.971977,28.20928
圣母无染原罪主教座堂,湖南,长沙,长沙,0731,,兴汉门,湘春巷8号天主堂,景点,宗教,112.979546,28.210266
湖南省群众艺术馆,湖南,长沙,长沙,0731,,芙蓉南路沿线,桂花坪街道韶山北路137号（三馆一中心）,景点,美术馆,112.980354,28.108354
华夏剪纸博物馆,湖南,长沙,长沙,0731,151****4757,郭亮中路,文源中路30号,景点,博物馆,112.817413,28.355019
黄兴故居纪念馆,湖南,长沙,长沙县,0731,86880133,黄兴镇,黄兴镇黄兴新村凉塘组,景点,纪念馆,113.104263,28.117085
浏阳博物馆,湖南,长沙,浏阳,0731,83629445,淮川街道,圭斋东路81号,景点,博物馆,113.633888,28.142893
谭嗣同纪念馆,湖南,长沙,浏阳,0731,83612877,淮川街道,才常路89号,景点,纪念馆,113.630547,28.13607
隋舍利塔,湖南,长沙,长沙,0731,88825011,河西大学城,岳麓山,景点,历史建筑,112.93721,28.179752
屈子祠,湖南,长沙,长沙,0731,88825011,河西大学城,岳麓山登高路58号,景点,历史建筑,112.939812,28.180494
云麓长廊,湖南,长沙,长沙,0731,88825011,河西大学城,岳麓山山顶,景点,更多景点/周边游,112.952629,28.16567
大韩民国临时政府活动旧址,湖南,长沙,长沙,0731,85180887,中山亭/乐和城,潮宗街楠木厅6号,景点,古代遗迹,112.973808,28.202276
穿石坡湖,湖南,长沙,长沙,0731,88825011,河西大学城,岳麓街道麓山路82号岳麓山风景名胜区,景点,自然风光,112.936581,28.175611
刘道一墓,湖南,长沙,长沙,0731,,河西大学城,登高路58号岳麓山国家重点风景名胜区内,景点,古代遗迹,112.936661,28.179703
张辉瓒墓,湖南,长沙,长沙,0731,,河西大学城,登高路58号岳麓山国家重点风景名胜区内,景点,古代遗迹,112.935074,28.181252
陶公庙,湖南,长沙,长沙县,0731,86806156,榔梨镇,榔梨街道梨街道街中心（近浏阳河）,景点,宗教,113.111252,28.181198
