名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
远大国旅,山西,太原,太原,0351,,高新科技产业区,体育路千禧·锦绣苑21栋底商,景点,旅行社,112.569681,37.795091
幸运乐游国际旅行社,山西,太原,太原,0351,7182020,坞城路,坞城路75号,景点,旅行社,112.584287,37.803048
宝莲寺,山西,太原,太原,0351,,通达街,昌盛街40号,景点,宗教,112.572311,37.735001
华夏行国际旅行社,山西,太原,太原,0351,,长风街,体育路249号,景点,旅行社,112.570311,37.814141
康宁街真武庙,山西,太原,太原,0351,,康宁街,孟家街17号,景点,宗教,112.57225,37.740112
秀石园,山西,太原,太原,0351,,长风街,长风东南环桥,景点,公园/广场,112.54599,37.816238
武圣寺,山西,太原,太原,0351,,小店区,316省道,景点,宗教,112.562048,37.613973
康辉国旅,山西,太原,太原,0351,7263321,人民路,人民北路59号,景点,旅行社,112.568123,37.737469
圪塔营极乐寺,山西,太原,太原,0351,,小店区,103省道南50米,景点,宗教,112.579533,37.718013
万景国旅,山西,太原,太原,0351,182****4962,省体育中心,平阳路时尚女装旁,景点,旅行社,112.552273,37.833343
祈福寺,山西,太原,太原,0351,,富士康,庆云街,景点,宗教,112.594635,37.742504
小店龙天庙,山西,太原,太原,0351,,小店区,刘家堡乡208国道南100米,景点,宗教,112.507621,37.674581
慈航浄苑,山西,太原,太原,0351,,长风街,长风街131号,景点,宗教,112.550131,37.818501
西吴北极宫,山西,太原,太原,0351,,坞城路,坞城南路169号,景点,宗教,112.581917,37.787167
亲贤友谊之旅,山西,太原,太原,0351,,省体育中心,长风大街113号亲贤千禧大厦,景点,旅行社,112.569875,37.819675
汾东丽人街,山西,太原,太原,0351,,人民路,人民北路46号,景点,步行街,112.568581,37.7384
大自然旅行社,山西,太原,太原,0351,,长风街,长风街29号鑫地写字楼513室,景点,旅行社,112.578732,37.817952
奶奶庙,山西,太原,太原,0351,,小店区,G208,景点,宗教,112.553847,37.717877
康民园,山西,太原,太原,0351,,人民路,人民北路31号-39号,景点,公园/广场,112.566536,37.742458
普益寺,山西,太原,太原,0351,,蒙山大佛景区,晋祠路388号,景点,宗教,112.493294,37.759163
西寨北极宫,山西,太原,太原,0351,,红灯笼体育场,西寨正街太原西寨公园,景点,宗教,112.529289,37.766174
怡圆寺,山西,太原,太原,0351,,晋祠公园,晋祠路599号,景点,宗教,112.44666,37.714616
晋源文庙,山西,太原,太原,0351,,晋祠公园,晋源东街北50米,景点,宗教,112.488717,37.727701
董菇圣母庙,山西,太原,太原,0351,,蒙山大佛景区,新晋祠路与滨湖街交叉口西南角,景点,宗教,112.4991,37.785076
街心公园,山西,太原,太原,0351,,蒙山大佛景区,晋祠路352号,景点,公园/广场,112.487724,37.765621
晋门寺,山西,太原,太原,0351,,晋祠公园,府正街与昌安街交叉口西北50米,景点,宗教,112.491577,37.702374
晋源三官庙,山西,太原,太原,0351,,长风商务区,新晋祠路吴家堡小区南吴家堡小区南,景点,宗教,112.521871,37.790281
晋源龙天庙,山西,太原,太原,0351,,晋祠公园,晋源街道新晋祠路,景点,宗教,112.484707,37.722889
华塔寺,山西,太原,太原,0351,,晋祠公园,039省道华塔寺,景点,宗教,112.461647,37.728958
花塔关帝庙,山西,太原,太原,0351,,晋祠公园,G5京昆高速（太原市晋源区晋祠镇花塔村卫生所西）,景点,宗教,112.460304,37.723572
结义庙,山西,太原,太原,0351,,晋祠公园,晋阳大道北大寺小学南侧,景点,宗教,112.455994,37.706264
金桥街游园,山西,太原,太原,0351,,柴村,柴村迎宾南路与希望东街交叉口,景点,公园/广场,112.490829,37.93784
观光国旅,山西,太原,太原,0351,3145558,北宫,恒山路452号西南方向60米,景点,旅行社,112.561374,37.919604
妙明寺,山西,太原,太原,0351,,尖草坪区,大同路319号,景点,宗教,112.519748,37.964565
妙吉祥寺,山西,太原,太原,0351,3937889,尖草坪区,新店街新店村,景点,宗教,112.566124,37.95018
渣山公园,山西,太原,太原,0351,,大同路,大同路72号,景点,公园/广场,112.548706,37.900829
清凉寺,山西,太原,太原,0351,,尖草坪区,新兰路,景点,宗教,112.513001,37.984151
西墕乡文体活动站,山西,太原,太原,0351,,尖草坪区,权新线西墕乡人民政府东北侧约130米,景点,展览馆,112.5326,38.023927
梗阳城郊森林公园,山西,太原,太原,0351,,万柏林区,柴化线与迎宾路交叉路口往南约100米,景点,森林公园,112.432145,37.930465
窦大夫寺,山西,太原,太原,0351,,中北大学,烈石路,景点,宗教,112.43976,38.01122
祭园,山西,太原,太原,0351,,尖草坪区,G55二广高速附近,景点,更多景点/周边游,112.586071,37.953331
河捞湾公园,山西,太原,太原,0351,,万柏林区,南寒街道西矿街418号,景点,公园/广场,112.444157,37.847292
四季风旅游,山西,太原,太原,0351,155****8388,千峰北路,千峰南路四季风旅游门市部（今秀西沟南50米）,景点,旅行社,112.518133,37.870733
万景国旅,山西,太原,太原,0351,6338122,下元商业中心,南内环西街19号,景点,旅行社,112.519644,37.843732
玉门河公园,山西,太原,太原,0351,6180121,漪汾街,和平北路80号,景点,公园/广场,112.507759,37.866966
广善寺,山西,太原,太原,0351,,万柏林区,柴化线,景点,宗教,112.384704,37.923764
居贤观,山西,太原,太原,0351,,万柏林区,上庄街88号,景点,宗教,112.45887,37.887577
华严寺,山西,太原,太原,0351,,太原科技大学,瓦流路瓦流村西小2楼东3号,景点,宗教,112.485641,37.868675
万柏林天主堂,山西,太原,太原,0351,,兴华街,兴华西街,景点,宗教,112.484337,37.886974
天主教修道院,山西,太原,太原,0351,159****3162,万柏林区,上庄街下庄村村委会,景点,宗教,112.463352,37.879167
万柏林真武庙,山西,太原,太原,0351,,迎泽西大街,G2001太原绕城高速,景点,宗教,112.468714,37.855624
南社天主堂,山西,太原,太原,0351,6221985,太原科技大学,南社街,景点,宗教,112.477303,37.873516
达海国际旅游公司,山西,太原,太原,0351,,万柏林区,西铭路77号,景点,旅行社,112.441839,37.861541
海航乐游,山西,太原,太原,0351,,万柏林区,西矿街418号,景点,旅行社,112.443955,37.847895
太平洋国旅,山西,太原,太原,0351,6071205,和平南路,义井西一里,景点,旅行社,112.507601,37.823351
万柏林观音寺,山西,太原,太原,0351,,万柏林区,G2001太原绕城高速,景点,宗教,112.486612,37.835665
黄坡烈士陵园,山西,太原,太原,0351,6105018,长风西街,德育路,景点,烈士陵园,112.486107,37.825005
隆盛寺,山西,太原,太原,0351,,漪汾街,后北屯东八条6号,景点,宗教,112.521805,37.869476
港中旅国际,山西,太原,太原,0351,6171168,下元商业中心,迎泽西大街公元时代城B座二层,景点,旅行社,112.513443,37.859103
青春缤秀园,山西,太原,太原,0351,,下元商业中心,桥西路南,景点,公园/广场,112.531242,37.856865
观音堂,山西,太原,太原,0351,,下元商业中心,西矿街129号,景点,宗教,112.49543,37.859837
山西地质博物馆,山西,太原,太原,0351,4069643,漪汾街,望景路9号,景点,博物馆,112.532166,37.867451
睦联坡烈士陵园,山西,太原,古交市,0351,,古交市其他,219省道附近,景点,烈士陵园,112.002989,37.782459
和谐公园,山西,太原,古交市,0351,,古交市其他,草辛线,景点,公园/广场,112.08847,37.803425
上雁门公园,山西,太原,古交市,0351,,镇城底,镇城底镇上雁门桥与104省道交叉口西北150米,景点,公园/广场,112.054588,37.959827
河口圣母庙,山西,太原,古交市,0351,,河口镇,曹河线古交市河口镇河口中心小学校西南侧,景点,宗教,112.22039,37.925014
古交遗址,山西,太原,古交市,0351,,古交市中心城区,学府路古交一中南门西南侧约90米,景点,古代遗迹,112.162315,37.901794
千佛古寺,山西,太原,古交市,0351,,古交市中心城区,义学路4号新闻大楼正西方向70米,景点,宗教,112.172997,37.903637
哈哈乐儿童成长乐园,山西,太原,太原,0351,,南内环街,营盘街道建设南路351号山姆士超市内,景点,游乐场,112.585625,37.836758
富通山庄,山西,太原,太原,0351,,下元商业中心,榆次北外环中段王杜村东,景点,更多景点/周边游,112.49052,37.84434
森林公园,山西,太原,太原,0351,3551684,森林公园,滨河东路与北中环街交叉口北100米,景点,森林公园,112.533798,37.909554
鑫泽国际旅行社,山西,太原,太原,0351,5655701,铜锣湾,奶生堂与羊市街交叉路口往北约100米,景点,旅行社,112.559547,37.869438
万景国际旅行社,山西,太原,太原,0351,186****3733,学府街,学府街202号（省委党校东侧）,景点,旅行社,112.574699,37.80756
铁路国旅,山西,太原,太原,0351,,坞城路,财经大学华商学院东侧,景点,旅行社,112.582982,37.769352
中国国旅,山西,太原,太原,0351,159****5034,亲贤街,亲贤北街28号太航大酒店西楼大厅内,景点,旅行社,112.576794,37.8235
荣国旅游,山西,太原,太原,0351,7345888-806,亲贤街,亲贤北街78号飞云公寓11层1111室,景点,旅行社,112.554497,37.824165
山西来客国际旅行社,山西,太原,太原,0351,6650688,兴华街,兴华街49号大西客运商务楼1层右侧,景点,旅行社,112.515932,37.887452
宝华国旅,山西,太原,太原,0351,2521665,万达/龙潭商业中心,北大街杏花岭四中旁,景点,旅行社,112.557327,37.888531
宝华国旅,山西,太原,太原,0351,2521662,高新科技产业区,学府街如一坊对面,景点,旅行社,112.563886,37.807865
新闻国际旅行社,山西,太原,太原,0351,,万达/龙潭商业中心,新民二条,景点,旅行社,112.572928,37.878168
春秋国旅,山西,太原,太原,0351,3250151,迎新街,迎新东一条,景点,旅行社,112.536507,37.955387
尚艺轩艺术中心,山西,太原,太原,0351,7070651,省体育中心,长风街军民路口,景点,美术馆,112.574832,37.817022
宝中旅游,山西,太原,太原,0351,3921900,尖草坪区,江阳化工厂,景点,旅行社,112.475185,37.956085
千禧世纪广场,山西,太原,太原,0351,,省体育中心,长风街115号长风街长治路口,景点,公园/广场,112.562691,37.818153
凯撒旅游,山西,太原,太原,0351,5268080,万达/龙潭商业中心,府西街69号山西国际贸易中心B座1510室,景点,旅行社,112.557308,37.874208
东方国旅,山西,太原,太原,0351,4069903,长风街,长风桥东,景点,旅行社,112.551738,37.816128
百合生态园,山西,太原,太原,0351,6153000,万柏林区,上庄街建宏工贸公司旁,景点,动植物园,112.461315,37.894005
大寺荷风苑,山西,太原,太原,0351,,晋祠公园,晋祠镇迎宾路北口转盘附近,景点,更多景点/周边游,112.456955,37.708633
和园,山西,太原,太原,0351,,长风商务区,长风商务区,景点,更多景点/周边游,112.5336,37.797707
太原鸿天翔国际旅行社有限公司,山西,太原,太原,0351,8237077,长风街,亲贤北街,景点,旅行社,112.557464,37.823558
小店基督教堂,山西,太原,太原,0351,7180307,小店区,富康街康宁美郡小店,景点,宗教,112.573804,37.745041
贾府宗祠,山西,太原,清徐县,0351,,清徐县其他,东高白村,景点,宗教,112.249613,37.588853
涧河公园,山西,太原,娄烦县,0351,,文化广场,娄烦镇滨河路,景点,公园/广场,111.794754,38.06419
莲花台土雕群风景区,山西,太原,太原,0351,181****2444,尖草坪区,中北大学北,景点,景点/周边游,112.442619,38.023338
盆景园,山西,太原,太原,0351,,桃园路,小环路5号,景点,公园/广场,112.546295,37.841797
彭真生平暨中共太原支部旧址纪念馆,山西,太原,太原,0351,4064687,解放路,文瀛公园内,景点,纪念馆,112.570244,37.863995
四达沟生态恢复景区,山西,太原,太原,0351,,万柏林区,西铭街道杜儿坪街142号,景点,自然风光,112.408661,37.846554
太山景区,山西,太原,太原,0351,6779658,蒙山大佛景区,风峪沟沙河北岸,景点,自然风光,112.444267,37.750378
泰山庙,山西,太原,太原,0351,,鼓楼街,二市场31号,景点,宗教,112.565941,37.868958
