名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
沙井中心公园,广东,深圳,深圳,0755,,沙井,新桥街道新沙路164号附近,景点,城市公园,113.831408,22.729376
罗租岭公园,广东,深圳,深圳,0755,25360066,石岩,石岩大道,景点,城市公园,113.936562,22.675886
天后博物馆,广东,深圳,深圳,0755,26851350,蛇口,招商街道赤湾六路9号,景点,博物馆,113.892136,22.477739
梅林水库,广东,深圳,深圳,0755,,梅林,梅林街道梅林一村,景点,现代建筑,114.030319,22.571989
陈郁同志故居,广东,深圳,深圳,0755,27847605,南山中心区,南山村西巷234号,景点,名人故居,113.913834,22.517315
下沙博物馆,广东,深圳,深圳,0755,83877898,上沙/下沙,下沙大道,景点,博物馆,114.025063,22.526699
招商局历史博物馆,广东,深圳,深圳,0755,26887002;26887003,蛇口,沿山路21号,景点,博物馆,113.913017,22.491301
深圳钢琴博物馆,广东,深圳,深圳,0755,22197080,荔枝公园片区,上步南路1002号国企大厦乐器城4楼409,景点,博物馆,114.096832,22.538101
群众艺术馆,广东,深圳,深圳,0755,83351377,华强北,燕南路95号,景点,美术馆,114.092842,22.547491
华·美术馆,广东,深圳,深圳,0755,33993111;33993222,华侨城,华侨城深南大道9009号,景点,美术馆,113.982956,22.533037
杨梅坑,广东,深圳,深圳,0755,84423986,杨梅坑/桔钓沙,南澳镇桔钓沙（河背旁）,景点,海滨沙滩,114.570274,22.544676
宝安公园,广东,深圳,深圳,0755,29189220,新安,公园路,景点,城市公园,113.902664,22.586222
大沙河公园,广东,深圳,深圳,0755,,科技园,沙河东路8228号,景点,城市公园,113.961426,22.556881
宋少帝陵,广东,深圳,深圳,0755,26672436,蛇口,招商街道赤湾村少帝路,景点,古代遗迹,113.88674,22.480284
版画村,广东,深圳,深圳,0755,29782529,观澜湖,观澜大水田,景点,古村古镇,114.08851,22.741595
平峦山公园,广东,深圳,深圳,0755,29368018,固戍桃源居,西乡前进二路宝田三路口,景点,城市公园,113.877121,22.607077
鹏运国际旅行社,广东,深圳,深圳,0755,131****9159,华强北,南园街道深南中路2039号核电大厦,景点,旅行社,114.092376,22.540347
文博宫,广东,深圳,深圳,0755,89798888,布吉街/东站,布吉街道西环路88号,景点,历史建筑,114.10318,22.604481
流塘公园,广东,深圳,深圳,0755,,宝立方,前进二路,景点,城市公园,113.891815,22.582952
深国旅行社,广东,深圳,深圳,0755,88845678;88847289,火车站,嘉宾路2008号东佳大厦2708室,景点,旅行社,114.122063,22.541012
月亮湾公园,广东,深圳,深圳,0755,82972900,前海,南山街道前海路0333号阳光玫瑰园对面,景点,公园/广场,113.899345,22.500305
荔林公园,广东,深圳,深圳,0755,,前海,南山街道东滨路357号-359号,景点,城市公园,113.910278,22.507561
宝民社区,广东,深圳,深圳,0755,,海雅缤纷城,创业二路与建安一路交叉口西北方向160米,景点,公园/广场,113.899734,22.567137
东方广场,广东,深圳,深圳,0755,22931799,国贸,建设路1072号,景点,广场,114.117462,22.536587
中旅广场,广东,深圳,深圳,0755,,华强北,华发北路1号铜锣湾广场,景点,广场,114.08896,22.543849
仙桐体育公园,广东,深圳,深圳,0755,66632603,莲塘,莲塘梧桐山,景点,城市公园,114.185516,22.561892
中国国旅,广东,深圳,深圳,0755,86656826,景田,红荔西路7022号鲁班大厦裙楼2层星光广场6号店,景点,旅行社,114.04377,22.546988
深圳湾公园,广东,深圳,深圳,0755,83706489,海上世界,蛇口街道望海路蛇口国际学校东侧,景点,城市公园,113.927422,22.484238
龙城广场,广东,深圳,深圳,0755,,龙岗中心城区,龙城街道中心城龙翔大道（近龙岗区政府）,景点,广场,114.249207,22.718506
华侨城旅行社,广东,深圳,深圳,0755,26922518;26922618,白石洲,深南大道世界之窗前广场肯德基隔壁,景点,旅行社,113.974436,22.535657
公明广场,广东,深圳,深圳,0755,,公明,公明街道松白公路（近公明汽车站）,景点,广场,113.895203,22.777445
宝中旅游,广东,深圳,深圳,0755,28902666;28909444,龙岗中心城区,中心城紫薇花园4栋1楼,景点,旅行社,114.241171,22.714161
深圳春秋国际旅行社有限公司,广东,深圳,深圳,0755,88866566,东门商业圈,深南东路中建大厦1111室,景点,旅行社,114.122869,22.543449
大顶岭绿道,广东,深圳,深圳,0755,88831038,光明新区,大顶岭山林绿道公园,景点,城市公园,113.961914,22.733477
康辉旅行社,广东,深圳,深圳,0755,83663515,春风万佳/文锦渡,彩田南路彩虹大厦26楼,景点,旅行社,114.126803,22.543923
中国丝绸文化产业创意园,广东,深圳,深圳,0755,89382222-818,罗岗/求水山,南岭村社区南新路12号,景点,创意园区,114.148519,22.60484
蓝途旅游网,广东,深圳,深圳,0755,33353790,,www.landtu.com,景点,旅行社,0.0001,0.0001
佳兆业国际乐园,广东,深圳,深圳,0755,4009033888,大鹏新区,棕榈大道33号,景点,自然景观,114.456879,22.56992
罗湖口岸,广东,深圳,深圳,0755,,火车站,人民南路罗湖丽人妇科医院旁,景点,更多景点/周边游,114.118484,22.528328
欢乐海岸水秀剧场,广东,深圳,深圳,0755,86122889,欢乐海岸,沙河街道滨海大道2008号,景点,旅游项目/观光项目,113.990257,22.521936
大磡荔枝园,广东,深圳,深圳,0755,26527136,西丽,西丽镇大磡村工业2路,景点,更多景点/周边游,113.969124,22.63208
松岗公园,广东,深圳,深圳,0755,,松岗,燕罗街道洪桥头社区沙江东路,景点,城市公园,113.848618,22.785156
易旅旅行社,广东,深圳,深圳,0755,21637900,宝安中心区,兴华路荣超滨海大厦b座1509室,景点,旅行社,113.88006,22.54934
观澜湖旅游度假区,广东,深圳,深圳,0755,28020888,观澜,观澜镇高尔夫大道1号,景点,更多景点/周边游,114.076416,22.736729
坝光海滩,广东,深圳,深圳,0755,,葵涌,葵涌镇坝光村东面,景点,海滨沙滩,114.503082,22.644848
海滨城广场,广东,深圳,深圳,0755,88301462,翻身,46区翻身路,景点,广场,113.891357,22.562714
华光古庙,广东,深圳,深圳,0755,,前海,学府路与南新路交叉口旁,景点,宗教,113.919273,22.527948
山水田园乡村温泉,广东,深圳,深圳,0755,29679999;29679888,观澜,君子布村环观南路观澜山水田园旅游文化园内,景点,温泉,114.105797,22.713543
华侨城国际旅行社,广东,深圳,深圳,0755,,银湖/泥岗,红岭中路美荔园大厦1901室,景点,旅行社,114.082001,22.574002
坂田手造文化街,广东,深圳,深圳,0755,,坂田/杨美,坂田街道雅园路,景点,步行街,114.064911,22.61228
铁岗公园,广东,深圳,深圳,0755,,西乡,公园路与铁岗水库路交汇处,景点,城市公园,113.890709,22.599677
华侨城湿地公园,广东,深圳,深圳,0755,86122899,欢乐海岸,沙河街道白石路与云天路交汇处西北侧（香港大学深圳医院对面）,景点,自然风光,113.981941,22.528376
公明街心公园,广东,深圳,深圳,0755,,公明,民生大道与康乐路交口东南90米,景点,城市公园,113.889305,22.784576
东方明珠国际旅行社,广东,深圳,深圳,0755,189****2474,国贸,人民南路新安大厦10楼C座,景点,旅行社,114.118484,22.54203
石芽岭公园,广东,深圳,深圳,0755,,布吉街/东站,东西干道,景点,城市公园,114.130936,22.618254
坪山公园,广东,深圳,深圳,0755,,坪山,坪山街道东纵路坪山汽车总站斜对面,景点,城市公园,114.344246,22.688904
国旅新景界,广东,深圳,深圳,0755,,皇岗/水围,石厦北三街与福民路交叉口北100米,景点,旅行社,114.054886,22.5236
太阳山艺术中心,广东,深圳,深圳,0755,89532285,罗岗/求水山,大芬村老围47号,景点,美术馆,114.135902,22.609833
中国国旅,广东,深圳,深圳,0755,83286066,景田,景田北街48号东海景田银座112号,景点,旅行社,114.036336,22.555406
观音山公园,广东,深圳,深圳,0755,87799666,大鹏新区,大鹏街道王母立交桥西南角,景点,城市公园,114.456238,22.584761
深圳电视塔,广东,深圳,深圳,0755,,莲塘,茂仔村梧桐山景区内,景点,高空观景,114.193855,22.568455
途牛国际旅行社,广东,深圳,深圳,0755,131****4844,市中心/会展中心,深南大道2008号中国凤凰大厦2号楼11E室,景点,旅行社,114.065031,22.541691
港深国际旅行网,广东,深圳,深圳,0755,134****2995,香蜜湖,侨香三道1号圆博绿苑11D,景点,旅行社,114.010524,22.547114
松岗文化广场,广东,深圳,深圳,0755,27080286,松岗,107国道松岗文化广场,景点,广场,113.848915,22.76354
花果山公园,广东,深圳,深圳,0755,,松岗,107国道松岗街道花果山居委会侧,景点,公园/广场,113.843369,22.772636
