名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
希望公园,北京,北京,北京,010,88701017,苹果园,苹果园街道西黄村,景点,城市公园,116.20504,39.938023
香河园公园,北京,北京,北京,010,,左家庄,左家庄街道机场高速与左家庄东街交叉路口往西约50米,景点,城市公园,116.450462,39.955055
香山公园,北京,北京,北京,010,62591222,香山/植物园,香山街道买卖街40号,景点,园林,116.188629,39.990177
兴隆公园,北京,北京,北京,010,85759918,高碑店,高碑店乡兴隆庄甲8号,景点,城市公园,116.533623,39.912647
宣武艺园,北京,北京,北京,010,83125443,牛街,槐柏树街12号,景点,城市公园,116.359245,39.89513
窑洼湖公园,北京,北京,北京,010,67316688,朝阳区,南磨房地区北工大路,景点,城市公园,116.484252,39.882352
迎宾公园,北京,北京,北京,010,,城关街道,城关街道燕房路,景点,自然风光,115.99601,39.700718
中山公园,北京,北京,北京,010,66055431,东城区,东华门街道中华路4号（天安门西侧）,景点,园林,116.394402,39.910706
八达岭全教学滑雪场,北京,北京,延庆区,010,69129922;69129988,八达岭,八达岭镇经济开发区66号,景点,滑雪场,115.957758,40.347121
军都山滑雪场,北京,北京,北京,010,60725888,蟒山国家森林公园,崔村镇真顺村588号,景点,滑雪场,116.331245,40.239677
南山滑雪场,北京,北京,密云区,010,89091909,南山滑雪场,河南寨镇圣水头村,景点,滑雪场,116.862274,40.333187
万科石京龙滑雪场,北京,北京,延庆区,010,69191617;69191615,龙庆峡,张山营镇中羊坊,景点,滑雪场,115.969757,40.525181
云佛滑雪场,北京,北京,密云区,010,61008900,密云水库,溪翁庄镇313省道云佛滑雪场,景点,滑雪场,116.882851,40.4729
安亲王府,北京,北京,北京,010,,崇文门,东交民巷15号,景点,历史建筑,116.410721,39.90276
八达岭长城,北京,北京,延庆区,010,69121474;69122222,八达岭,国家高速58号出口,景点,古代遗迹,116.0168,40.356186
北京后花园,北京,北京,北京,010,60707588;69768087,昌平区,阳坊镇,景点,自然风光,116.09845,40.127954
白马关堡,北京,北京,密云区,010,,密云区其他,番字牌乡白马关,景点,古代遗迹,116.916054,40.714813
百泉山,北京,北京,怀柔区,010,61622964;61622954,幽谷神潭,怀北镇椴树岭北台子1号,景点,自然风光,116.661514,40.493668
百望山森林公园,北京,北京,北京,010,62884356;62884508,百望山森林公园/309医院,西北旺地区黑山扈北口19号,景点,森林公园,116.255615,40.029968
北京海洋馆,北京,北京,北京,010,62176655-6771,北下关,高梁桥斜街乙18号,景点,海洋馆,116.340965,39.944675
碧云寺,北京,北京,北京,010,62594463;62591222,香山/植物园,香山买卖街40号香山公园内,景点,宗教,116.19136,39.997471
蔡锷故居,北京,北京,北京,010,,新街口,棉花胡同66号,景点,名人故居,116.376465,39.937786
蔡元培故居,北京,北京,北京,010,,王府井/东单,东堂子胡同75号,景点,名人故居,116.418358,39.914421
诚亲王府,北京,北京,北京,010,,东四,美术馆后街北口路西,景点,历史建筑,116.408493,39.93
